LSOA21CD,LSOA21NM,IMD_Rank,LAD22NM,Urban_rural_flag,ICB23NM,lsoa21cd,lsoa21nm,msoa21cd,msoa21nm,ladcd,ladnm
E01020431,Dorset 014B,15154.0,Dorset,Rural,NHS Dorset Integrated Care Board,E01020431,Dorset 014B,E02004262,Dorset 014,E06000059,Dorset
E01020441,Dorset 014D,16482.0,Dorset,Rural,NHS Dorset Integrated Care Board,E01020441,Dorset 014D,E02004262,Dorset 014,E06000059,Dorset
E01034377,Dorset 005F,,Dorset,Rural,NHS Dorset Integrated Care Board,E01034377,Dorset 005F,E02004258,Dorset 005,E06000059,Dorset
E01020458,Dorset 005D,25909.0,Dorset,Rural,NHS Dorset Integrated Care Board,E01020458,Dorset 005D,E02004258,Dorset 005,E06000059,Dorset
E01034376,Dorset 005E,,Dorset,Rural,NHS Dorset Integrated Care Board,E01034376,Dorset 005E,E02004258,Dorset 005,E06000059,Dorset
E01020449,Dorset 005C,20332.0,Dorset,Rural,NHS Dorset Integrated Care Board,E01020449,Dorset 005C,E02004258,Dorset 005,E06000059,Dorset
E01020462,Dorset 002C,15688.0,Dorset,Rural,NHS Dorset Integrated Care Board,E01020462,Dorset 002C,E02004256,Dorset 002,E06000059,Dorset
E01020432,Dorset 014C,16589.0,Dorset,Rural,NHS Dorset Integrated Care Board,E01020432,Dorset 014C,E02004262,Dorset 014,E06000059,Dorset
E01020453,Dorset 009C,17365.0,Dorset,Rural,NHS Dorset Integrated Care Board,E01020453,Dorset 009C,E02004260,Dorset 009,E06000059,Dorset
E01020452,Dorset 009B,16056.0,Dorset,Urban,NHS Dorset Integrated Care Board,E01020452,Dorset 009B,E02004260,Dorset 009,E06000059,Dorset
E01020437,Dorset 011C,18250.0,Dorset,Urban,NHS Dorset Integrated Care Board,E01020437,Dorset 011C,E02004261,Dorset 011,E06000059,Dorset
E01020439,Dorset 011E,17123.0,Dorset,Urban,NHS Dorset Integrated Care Board,E01020439,Dorset 011E,E02004261,Dorset 011,E06000059,Dorset
E01020438,Dorset 011D,12782.0,Dorset,Urban,NHS Dorset Integrated Care Board,E01020438,Dorset 011D,E02004261,Dorset 011,E06000059,Dorset
E01020435,Dorset 011A,26090.0,Dorset,Urban,NHS Dorset Integrated Care Board,E01020435,Dorset 011A,E02004261,Dorset 011,E06000059,Dorset
E01020436,Dorset 011B,21670.0,Dorset,Urban,NHS Dorset Integrated Care Board,E01020436,Dorset 011B,E02004261,Dorset 011,E06000059,Dorset
E01020445,Dorset 006B,17930.0,Dorset,Rural,NHS Dorset Integrated Care Board,E01020445,Dorset 006B,E02004259,Dorset 006,E06000059,Dorset
E01020460,Dorset 006D,11083.0,Dorset,Rural,NHS Dorset Integrated Care Board,E01020460,Dorset 006D,E02004259,Dorset 006,E06000059,Dorset
E01020489,Dorset 035A,13098.0,Dorset,Rural,NHS Dorset Integrated Care Board,E01020489,Dorset 035A,E02004266,Dorset 035,E06000059,Dorset
E01020492,Dorset 035D,19929.0,Dorset,Rural,NHS Dorset Integrated Care Board,E01020492,Dorset 035D,E02004266,Dorset 035,E06000059,Dorset
E01020491,Dorset 035C,23121.0,Dorset,Rural,NHS Dorset Integrated Care Board,E01020491,Dorset 035C,E02004266,Dorset 035,E06000059,Dorset
E01020465,Dorset 027A,20360.0,Dorset,Rural,NHS Dorset Integrated Care Board,E01020465,Dorset 027A,E02004263,Dorset 027,E06000059,Dorset
E01020444,Dorset 006A,12053.0,Dorset,Rural,NHS Dorset Integrated Care Board,E01020444,Dorset 006A,E02004259,Dorset 006,E06000059,Dorset
E01020446,Dorset 006C,26363.0,Dorset,Rural,NHS Dorset Integrated Care Board,E01020446,Dorset 006C,E02004259,Dorset 006,E06000059,Dorset
E01020457,Dorset 003C,29137.0,Dorset,Rural,NHS Dorset Integrated Care Board,E01020457,Dorset 003C,E02004257,Dorset 003,E06000059,Dorset
E01033158,Dorset 002E,27612.0,Dorset,Rural,NHS Dorset Integrated Care Board,E01033158,Dorset 002E,E02004256,Dorset 002,E06000059,Dorset
E01033156,Dorset 002D,27806.0,Dorset,Urban,NHS Dorset Integrated Care Board,E01033156,Dorset 002D,E02004256,Dorset 002,E06000059,Dorset
E01020464,Dorset 001D,26436.0,Dorset,Urban,NHS Dorset Integrated Care Board,E01020464,Dorset 001D,E02004255,Dorset 001,E06000059,Dorset
E01020443,Dorset 001A,14795.0,Dorset,Urban,NHS Dorset Integrated Care Board,E01020443,Dorset 001A,E02004255,Dorset 001,E06000059,Dorset
E01020463,Dorset 001C,30654.0,Dorset,Urban,NHS Dorset Integrated Care Board,E01020463,Dorset 001C,E02004255,Dorset 001,E06000059,Dorset
E01020447,Dorset 001B,17341.0,Dorset,Urban,NHS Dorset Integrated Care Board,E01020447,Dorset 001B,E02004255,Dorset 001,E06000059,Dorset
E01020450,Dorset 002B,29201.0,Dorset,Urban,NHS Dorset Integrated Care Board,E01020450,Dorset 002B,E02004256,Dorset 002,E06000059,Dorset
E01020440,Dorset 002A,18558.0,Dorset,Rural,NHS Dorset Integrated Care Board,E01020440,Dorset 002A,E02004256,Dorset 002,E06000059,Dorset
E01020507,Dorset 029A,18171.0,Dorset,Rural,NHS Dorset Integrated Care Board,E01020507,Dorset 029A,E02004275,Dorset 029,E06000059,Dorset
E01020504,Dorset 030C,24687.0,Dorset,Urban,NHS Dorset Integrated Care Board,E01020504,Dorset 030C,E02004276,Dorset 030,E06000059,Dorset
E01020502,Dorset 030A,7349.0,Dorset,Urban,NHS Dorset Integrated Care Board,E01020502,Dorset 030A,E02004276,Dorset 030,E06000059,Dorset
E01020503,Dorset 030B,14465.0,Dorset,Urban,NHS Dorset Integrated Care Board,E01020503,Dorset 030B,E02004276,Dorset 030,E06000059,Dorset
E01020500,Dorset 026C,14034.0,Dorset,Urban,NHS Dorset Integrated Care Board,E01020500,Dorset 026C,E02004274,Dorset 026,E06000059,Dorset
E01020501,Dorset 026D,23789.0,Dorset,Urban,NHS Dorset Integrated Care Board,E01020501,Dorset 026D,E02004274,Dorset 026,E06000059,Dorset
E01020499,Dorset 026B,6009.0,Dorset,Urban,NHS Dorset Integrated Care Board,E01020499,Dorset 026B,E02004274,Dorset 026,E06000059,Dorset
E01020498,Dorset 026A,20461.0,Dorset,Urban,NHS Dorset Integrated Care Board,E01020498,Dorset 026A,E02004274,Dorset 026,E06000059,Dorset
E01020531,Dorset 029C,16457.0,Dorset,Rural,NHS Dorset Integrated Care Board,E01020531,Dorset 029C,E02004275,Dorset 029,E06000059,Dorset
E01020536,Dorset 029D,12921.0,Dorset,Rural,NHS Dorset Integrated Care Board,E01020536,Dorset 029D,E02004275,Dorset 029,E06000059,Dorset
E01020532,Dorset 023B,28011.0,Dorset,Rural,NHS Dorset Integrated Care Board,E01020532,Dorset 023B,E02004273,Dorset 023,E06000059,Dorset
E01020533,Dorset 023C,18833.0,Dorset,Rural,NHS Dorset Integrated Care Board,E01020533,Dorset 023C,E02004273,Dorset 023,E06000059,Dorset
E01020511,Dorset 023A,22919.0,Dorset,Rural,NHS Dorset Integrated Care Board,E01020511,Dorset 023A,E02004273,Dorset 023,E06000059,Dorset
E01020535,Dorset 023D,12899.0,Dorset,Rural,NHS Dorset Integrated Care Board,E01020535,Dorset 023D,E02004273,Dorset 023,E06000059,Dorset
E01020517,Dorset 029B,15356.0,Dorset,Rural,NHS Dorset Integrated Care Board,E01020517,Dorset 029B,E02004275,Dorset 029,E06000059,Dorset
E01020506,Dorset 019D,11849.0,Dorset,Rural,NHS Dorset Integrated Care Board,E01020506,Dorset 019D,E02004271,Dorset 019,E06000059,Dorset
E01020496,Dorset 019C,11779.0,Dorset,Rural,NHS Dorset Integrated Care Board,E01020496,Dorset 019C,E02004271,Dorset 019,E06000059,Dorset
E01020495,Dorset 019B,21735.0,Dorset,Rural,NHS Dorset Integrated Care Board,E01020495,Dorset 019B,E02004271,Dorset 019,E06000059,Dorset
E01020494,Dorset 019A,17048.0,Dorset,Rural,NHS Dorset Integrated Care Board,E01020494,Dorset 019A,E02004271,Dorset 019,E06000059,Dorset
E01015298,"Bournemouth, Christchurch and Poole 039C",24698.0,"Bournemouth, Christchurch and Poole",Urban,NHS Dorset Integrated Care Board,E01015298,"Bournemouth, Christchurch and Poole 039C",E02003191,"Bournemouth, Christchurch and Poole 039",E06000058,"Bournemouth, Christchurch and Poole"
E01015295,"Bournemouth, Christchurch and Poole 039A",31892.0,"Bournemouth, Christchurch and Poole",Urban,NHS Dorset Integrated Care Board,E01015295,"Bournemouth, Christchurch and Poole 039A",E02003191,"Bournemouth, Christchurch and Poole 039",E06000058,"Bournemouth, Christchurch and Poole"
E01015296,"Bournemouth, Christchurch and Poole 039B",15496.0,"Bournemouth, Christchurch and Poole",Urban,NHS Dorset Integrated Care Board,E01015296,"Bournemouth, Christchurch and Poole 039B",E02003191,"Bournemouth, Christchurch and Poole 039",E06000058,"Bournemouth, Christchurch and Poole"
E01020356,"Bournemouth, Christchurch and Poole 033C",29616.0,"Bournemouth, Christchurch and Poole",Urban,NHS Dorset Integrated Care Board,E01020356,"Bournemouth, Christchurch and Poole 033C",E02004242,"Bournemouth, Christchurch and Poole 033",E06000058,"Bournemouth, Christchurch and Poole"
E01020362,"Bournemouth, Christchurch and Poole 033D",29767.0,"Bournemouth, Christchurch and Poole",Urban,NHS Dorset Integrated Care Board,E01020362,"Bournemouth, Christchurch and Poole 033D",E02004242,"Bournemouth, Christchurch and Poole 033",E06000058,"Bournemouth, Christchurch and Poole"
E01020364,"Bournemouth, Christchurch and Poole 031C",13975.0,"Bournemouth, Christchurch and Poole",Urban,NHS Dorset Integrated Care Board,E01020364,"Bournemouth, Christchurch and Poole 031C",E02004241,"Bournemouth, Christchurch and Poole 031",E06000058,"Bournemouth, Christchurch and Poole"
E01020354,"Bournemouth, Christchurch and Poole 033A",19400.0,"Bournemouth, Christchurch and Poole",Urban,NHS Dorset Integrated Care Board,E01020354,"Bournemouth, Christchurch and Poole 033A",E02004242,"Bournemouth, Christchurch and Poole 033",E06000058,"Bournemouth, Christchurch and Poole"
E01034280,"Bournemouth, Christchurch and Poole 031F",,"Bournemouth, Christchurch and Poole",Urban,NHS Dorset Integrated Care Board,E01034280,"Bournemouth, Christchurch and Poole 031F",E02004241,"Bournemouth, Christchurch and Poole 031",E06000058,"Bournemouth, Christchurch and Poole"
E01020367,"Bournemouth, Christchurch and Poole 031D",27253.0,"Bournemouth, Christchurch and Poole",Urban,NHS Dorset Integrated Care Board,E01020367,"Bournemouth, Christchurch and Poole 031D",E02004241,"Bournemouth, Christchurch and Poole 031",E06000058,"Bournemouth, Christchurch and Poole"
E01020346,"Bournemouth, Christchurch and Poole 024A",11795.0,"Bournemouth, Christchurch and Poole",Urban,NHS Dorset Integrated Care Board,E01020346,"Bournemouth, Christchurch and Poole 024A",E02004240,"Bournemouth, Christchurch and Poole 024",E06000058,"Bournemouth, Christchurch and Poole"
E01020355,"Bournemouth, Christchurch and Poole 033B",31164.0,"Bournemouth, Christchurch and Poole",Urban,NHS Dorset Integrated Care Board,E01020355,"Bournemouth, Christchurch and Poole 033B",E02004242,"Bournemouth, Christchurch and Poole 033",E06000058,"Bournemouth, Christchurch and Poole"
E01020370,"Bournemouth, Christchurch and Poole 018B",29990.0,"Bournemouth, Christchurch and Poole",Urban,NHS Dorset Integrated Care Board,E01020370,"Bournemouth, Christchurch and Poole 018B",E02004239,"Bournemouth, Christchurch and Poole 018",E06000058,"Bournemouth, Christchurch and Poole"
E01020350,"Bournemouth, Christchurch and Poole 019B",28237.0,"Bournemouth, Christchurch and Poole",Urban,NHS Dorset Integrated Care Board,E01020350,"Bournemouth, Christchurch and Poole 019B",E02004238,"Bournemouth, Christchurch and Poole 019",E06000058,"Bournemouth, Christchurch and Poole"
E01020349,"Bournemouth, Christchurch and Poole 019A",24468.0,"Bournemouth, Christchurch and Poole",Urban,NHS Dorset Integrated Care Board,E01020349,"Bournemouth, Christchurch and Poole 019A",E02004238,"Bournemouth, Christchurch and Poole 019",E06000058,"Bournemouth, Christchurch and Poole"
E01020369,"Bournemouth, Christchurch and Poole 018A",28421.0,"Bournemouth, Christchurch and Poole",Urban,NHS Dorset Integrated Care Board,E01020369,"Bournemouth, Christchurch and Poole 018A",E02004239,"Bournemouth, Christchurch and Poole 018",E06000058,"Bournemouth, Christchurch and Poole"
E01020371,"Bournemouth, Christchurch and Poole 018C",29801.0,"Bournemouth, Christchurch and Poole",Urban,NHS Dorset Integrated Care Board,E01020371,"Bournemouth, Christchurch and Poole 018C",E02004239,"Bournemouth, Christchurch and Poole 018",E06000058,"Bournemouth, Christchurch and Poole"
E01020358,"Bournemouth, Christchurch and Poole 019D",31363.0,"Bournemouth, Christchurch and Poole",Urban,NHS Dorset Integrated Care Board,E01020358,"Bournemouth, Christchurch and Poole 019D",E02004238,"Bournemouth, Christchurch and Poole 019",E06000058,"Bournemouth, Christchurch and Poole"
E01034279,"Bournemouth, Christchurch and Poole 031E",,"Bournemouth, Christchurch and Poole",Urban,NHS Dorset Integrated Care Board,E01034279,"Bournemouth, Christchurch and Poole 031E",E02004241,"Bournemouth, Christchurch and Poole 031",E06000058,"Bournemouth, Christchurch and Poole"
E01020363,"Bournemouth, Christchurch and Poole 024D",15235.0,"Bournemouth, Christchurch and Poole",Urban,NHS Dorset Integrated Care Board,E01020363,"Bournemouth, Christchurch and Poole 024D",E02004240,"Bournemouth, Christchurch and Poole 024",E06000058,"Bournemouth, Christchurch and Poole"
E01020348,"Bournemouth, Christchurch and Poole 024C",4989.0,"Bournemouth, Christchurch and Poole",Urban,NHS Dorset Integrated Care Board,E01020348,"Bournemouth, Christchurch and Poole 024C",E02004240,"Bournemouth, Christchurch and Poole 024",E06000058,"Bournemouth, Christchurch and Poole"
E01020360,"Bournemouth, Christchurch and Poole 031A",23602.0,"Bournemouth, Christchurch and Poole",Urban,NHS Dorset Integrated Care Board,E01020360,"Bournemouth, Christchurch and Poole 031A",E02004241,"Bournemouth, Christchurch and Poole 031",E06000058,"Bournemouth, Christchurch and Poole"
E01020347,"Bournemouth, Christchurch and Poole 024B",4649.0,"Bournemouth, Christchurch and Poole",Urban,NHS Dorset Integrated Care Board,E01020347,"Bournemouth, Christchurch and Poole 024B",E02004240,"Bournemouth, Christchurch and Poole 024",E06000058,"Bournemouth, Christchurch and Poole"
E01020359,"Bournemouth, Christchurch and Poole 014D",22449.0,"Bournemouth, Christchurch and Poole",Urban,NHS Dorset Integrated Care Board,E01020359,"Bournemouth, Christchurch and Poole 014D",E02004237,"Bournemouth, Christchurch and Poole 014",E06000058,"Bournemouth, Christchurch and Poole"
E01020372,"Bournemouth, Christchurch and Poole 018D",26911.0,"Bournemouth, Christchurch and Poole",Urban,NHS Dorset Integrated Care Board,E01020372,"Bournemouth, Christchurch and Poole 018D",E02004239,"Bournemouth, Christchurch and Poole 018",E06000058,"Bournemouth, Christchurch and Poole"
E01020343,"Bournemouth, Christchurch and Poole 002A",25852.0,"Bournemouth, Christchurch and Poole",Urban,NHS Dorset Integrated Care Board,E01020343,"Bournemouth, Christchurch and Poole 002A",E02004236,"Bournemouth, Christchurch and Poole 002",E06000058,"Bournemouth, Christchurch and Poole"
E01020352,"Bournemouth, Christchurch and Poole 014B",25050.0,"Bournemouth, Christchurch and Poole",Urban,NHS Dorset Integrated Care Board,E01020352,"Bournemouth, Christchurch and Poole 014B",E02004237,"Bournemouth, Christchurch and Poole 014",E06000058,"Bournemouth, Christchurch and Poole"
E01020344,"Bournemouth, Christchurch and Poole 002B",25114.0,"Bournemouth, Christchurch and Poole",Urban,NHS Dorset Integrated Care Board,E01020344,"Bournemouth, Christchurch and Poole 002B",E02004236,"Bournemouth, Christchurch and Poole 002",E06000058,"Bournemouth, Christchurch and Poole"
E01020345,"Bournemouth, Christchurch and Poole 002C",23684.0,"Bournemouth, Christchurch and Poole",Urban,NHS Dorset Integrated Care Board,E01020345,"Bournemouth, Christchurch and Poole 002C",E02004236,"Bournemouth, Christchurch and Poole 002",E06000058,"Bournemouth, Christchurch and Poole"
E01020357,"Bournemouth, Christchurch and Poole 019C",21198.0,"Bournemouth, Christchurch and Poole",Urban,NHS Dorset Integrated Care Board,E01020357,"Bournemouth, Christchurch and Poole 019C",E02004238,"Bournemouth, Christchurch and Poole 019",E06000058,"Bournemouth, Christchurch and Poole"
E01020421,Dorset 016A,25439.0,Dorset,Urban,NHS Dorset Integrated Care Board,E01020421,Dorset 016A,E02004248,Dorset 016,E06000059,Dorset
E01020411,Dorset 012A,12639.0,Dorset,Rural,NHS Dorset Integrated Care Board,E01020411,Dorset 012A,E02004245,Dorset 012,E06000059,Dorset
E01020412,Dorset 012B,13434.0,Dorset,Urban,NHS Dorset Integrated Care Board,E01020412,Dorset 012B,E02004245,Dorset 012,E06000059,Dorset
E01020415,Dorset 012E,32323.0,Dorset,Urban,NHS Dorset Integrated Care Board,E01020415,Dorset 012E,E02004245,Dorset 012,E06000059,Dorset
E01020419,Dorset 010D,28269.0,Dorset,Urban,NHS Dorset Integrated Care Board,E01020419,Dorset 010D,E02004244,Dorset 010,E06000059,Dorset
E01020417,Dorset 010B,29624.0,Dorset,Urban,NHS Dorset Integrated Care Board,E01020417,Dorset 010B,E02004244,Dorset 010,E06000059,Dorset
E01020416,Dorset 010A,27984.0,Dorset,Urban,NHS Dorset Integrated Care Board,E01020416,Dorset 010A,E02004244,Dorset 010,E06000059,Dorset
E01020413,Dorset 012C,30911.0,Dorset,Urban,NHS Dorset Integrated Care Board,E01020413,Dorset 012C,E02004245,Dorset 012,E06000059,Dorset
E01020414,Dorset 012D,29369.0,Dorset,Urban,NHS Dorset Integrated Care Board,E01020414,Dorset 012D,E02004245,Dorset 012,E06000059,Dorset
E01020418,Dorset 010C,31212.0,Dorset,Urban,NHS Dorset Integrated Care Board,E01020418,Dorset 010C,E02004244,Dorset 010,E06000059,Dorset
E01020365,"Bournemouth, Christchurch and Poole 002D",20410.0,"Bournemouth, Christchurch and Poole",Urban,NHS Dorset Integrated Care Board,E01020365,"Bournemouth, Christchurch and Poole 002D",E02004236,"Bournemouth, Christchurch and Poole 002",E06000058,"Bournemouth, Christchurch and Poole"
E01020405,Dorset 015C,19267.0,Dorset,Rural,NHS Dorset Integrated Care Board,E01020405,Dorset 015C,E02004246,Dorset 015,E06000059,Dorset
E01020404,Dorset 015B,28673.0,Dorset,Rural,NHS Dorset Integrated Care Board,E01020404,Dorset 015B,E02004246,Dorset 015,E06000059,Dorset
E01020403,Dorset 015A,21099.0,Dorset,Rural,NHS Dorset Integrated Care Board,E01020403,Dorset 015A,E02004246,Dorset 015,E06000059,Dorset
E01020373,Dorset 007A,28124.0,Dorset,Rural,NHS Dorset Integrated Care Board,E01020373,Dorset 007A,E02004243,Dorset 007,E06000059,Dorset
E01020374,Dorset 007B,32159.0,Dorset,Rural,NHS Dorset Integrated Care Board,E01020374,Dorset 007B,E02004243,Dorset 007,E06000059,Dorset
E01020427,Dorset 021B,12165.0,Dorset,Urban,NHS Dorset Integrated Care Board,E01020427,Dorset 021B,E02004252,Dorset 021,E06000059,Dorset
E01020407,Dorset 020D,30908.0,Dorset,Urban,NHS Dorset Integrated Care Board,E01020407,Dorset 020D,E02004251,Dorset 020,E06000059,Dorset
E01020381,Dorset 017D,31584.0,Dorset,Urban,NHS Dorset Integrated Care Board,E01020381,Dorset 017D,E02004249,Dorset 017,E06000059,Dorset
E01020377,Dorset 017A,32638.0,Dorset,Urban,NHS Dorset Integrated Care Board,E01020377,Dorset 017A,E02004249,Dorset 017,E06000059,Dorset
E01020408,Dorset 020E,23249.0,Dorset,Urban,NHS Dorset Integrated Care Board,E01020408,Dorset 020E,E02004251,Dorset 020,E06000059,Dorset
E01020378,Dorset 020C,29721.0,Dorset,Urban,NHS Dorset Integrated Care Board,E01020378,Dorset 020C,E02004251,Dorset 020,E06000059,Dorset
E01020379,Dorset 017B,23143.0,Dorset,Urban,NHS Dorset Integrated Care Board,E01020379,Dorset 017B,E02004249,Dorset 017,E06000059,Dorset
E01020398,Dorset 013B,18231.0,Dorset,Rural,NHS Dorset Integrated Care Board,E01020398,Dorset 013B,E02004247,Dorset 013,E06000059,Dorset
E01020420,Dorset 010E,31205.0,Dorset,Urban,NHS Dorset Integrated Care Board,E01020420,Dorset 010E,E02004244,Dorset 010,E06000059,Dorset
E01020389,Dorset 007C,14771.0,Dorset,Rural,NHS Dorset Integrated Care Board,E01020389,Dorset 007C,E02004243,Dorset 007,E06000059,Dorset
