LSOA21CD,LSOA21NM,IMD_Rank,LAD22NM,Urban_rural_flag,ICB23NM,lsoa21cd,lsoa21nm,msoa21cd,msoa21nm,ladcd,ladnm,total_population,age_0_4,age_5_9,age_10_14,age_15_19,age_20_24,age_25_29,age_30_34,age_35_39,age_40_44,age_45_49,age_50_54,age_55_59,age_60_64,age_65_69,age_70_74,age_75_79,age_80_84,age_85_plus
E01022190,Cotswold 006C,19650.0,Cotswold,Urban,NHS Gloucestershire Integrated Care Board,E01022190,Cotswold 006C,E02004620,Cotswold 006,E07000079,Cotswold,1484,89,116,94,79,95,87,109,112,103,78,101,109,95,72,72,41,18,14
E01022199,Cotswold 007C,25278.0,Cotswold,Urban,NHS Gloucestershire Integrated Care Board,E01022199,Cotswold 007C,E02004621,Cotswold 007,E07000079,Cotswold,1616,59,58,67,52,84,108,89,85,88,121,127,125,96,91,119,99,66,82
E01022189,Cotswold 006B,27926.0,Cotswold,Urban,NHS Gloucestershire Integrated Care Board,E01022189,Cotswold 006B,E02004620,Cotswold 006,E07000079,Cotswold,1233,36,55,85,74,55,43,33,48,76,107,118,99,90,98,103,51,32,30
E01022194,Cotswold 007A,20463.0,Cotswold,Urban,NHS Gloucestershire Integrated Care Board,E01022194,Cotswold 007A,E02004621,Cotswold 007,E07000079,Cotswold,1740,53,56,56,52,110,107,100,102,89,98,100,118,100,74,111,108,127,179
E01022188,Cotswold 006A,13676.0,Cotswold,Urban,NHS Gloucestershire Integrated Care Board,E01022188,Cotswold 006A,E02004620,Cotswold 006,E07000079,Cotswold,2095,122,153,143,137,110,121,146,160,135,164,164,145,104,85,90,54,32,30
E01022196,Cotswold 006D,31593.0,Cotswold,Urban,NHS Gloucestershire Integrated Care Board,E01022196,Cotswold 006D,E02004620,Cotswold 006,E07000079,Cotswold,1759,68,87,102,113,75,63,58,102,101,140,158,140,97,127,104,91,65,68
E01022186,Cotswold 004A,18513.0,Cotswold,Rural,NHS Gloucestershire Integrated Care Board,E01022186,Cotswold 004A,E02004618,Cotswold 004,E07000079,Cotswold,1628,63,69,111,87,74,70,67,69,79,116,126,138,138,137,111,91,37,45
E01022216,Cotswold 004D,19344.0,Cotswold,Rural,NHS Gloucestershire Integrated Care Board,E01022216,Cotswold 004D,E02004618,Cotswold 004,E07000079,Cotswold,1906,63,97,107,90,76,70,89,88,112,130,172,177,149,161,144,89,49,43
E01022463,Tewkesbury 003B,23853.0,Tewkesbury,Rural,NHS Gloucestershire Integrated Care Board,E01022463,Tewkesbury 003B,E02004668,Tewkesbury 003,E07000083,Tewkesbury,1429,59,61,51,42,30,54,56,72,74,63,115,114,130,136,139,95,69,69
E01022466,Tewkesbury 003E,29195.0,Tewkesbury,Rural,NHS Gloucestershire Integrated Care Board,E01022466,Tewkesbury 003E,E02004668,Tewkesbury 003,E07000083,Tewkesbury,2280,116,151,144,106,71,69,100,149,142,147,157,171,117,160,196,137,86,61
E01022203,Cotswold 009B,29885.0,Cotswold,Rural,NHS Gloucestershire Integrated Care Board,E01022203,Cotswold 009B,E02004623,Cotswold 009,E07000079,Cotswold,2168,113,162,110,84,78,106,108,134,131,145,141,165,117,104,143,140,89,98
E01022222,Cotswold 003D,18584.0,Cotswold,Rural,NHS Gloucestershire Integrated Care Board,E01022222,Cotswold 003D,E02004617,Cotswold 003,E07000079,Cotswold,1910,76,85,88,77,69,65,75,92,107,113,148,182,178,168,154,116,63,54
E01022182,Cotswold 001B,24741.0,Cotswold,Rural,NHS Gloucestershire Integrated Care Board,E01022182,Cotswold 001B,E02004615,Cotswold 001,E07000079,Cotswold,1691,55,68,88,90,49,65,72,73,71,98,136,143,149,141,149,106,68,70
E01022449,Tewkesbury 003A,22167.0,Tewkesbury,Rural,NHS Gloucestershire Integrated Care Board,E01022449,Tewkesbury 003A,E02004668,Tewkesbury 003,E07000083,Tewkesbury,2041,70,75,95,90,60,65,84,81,95,138,145,206,210,158,199,143,74,53
E01022305,Gloucester 006D,28079.0,Gloucester,Urban,NHS Gloucestershire Integrated Care Board,E01022305,Gloucester 006D,E02004641,Gloucester 006,E07000081,Gloucester,1361,65,67,53,59,69,77,73,68,58,87,96,129,82,72,88,91,65,62
E01022304,Gloucester 006C,28711.0,Gloucester,Urban,NHS Gloucestershire Integrated Care Board,E01022304,Gloucester 006C,E02004641,Gloucester 006,E07000081,Gloucester,1742,49,89,93,83,73,66,77,77,98,124,116,122,94,113,135,151,99,83
E01022303,Gloucester 006B,19779.0,Gloucester,Urban,NHS Gloucestershire Integrated Care Board,E01022303,Gloucester 006B,E02004641,Gloucester 006,E07000081,Gloucester,1402,60,85,75,60,68,86,82,77,79,71,101,93,84,96,97,84,56,48
E01034807,Tewkesbury 009F,,Tewkesbury,Urban,NHS Gloucestershire Integrated Care Board,E01034807,Tewkesbury 009F,E02004674,Tewkesbury 009,E07000083,Tewkesbury,1531,63,67,89,92,74,96,79,87,93,111,113,122,110,89,85,73,46,42
E01022308,Gloucester 006E,26956.0,Gloucester,Urban,NHS Gloucestershire Integrated Care Board,E01022308,Gloucester 006E,E02004641,Gloucester 006,E07000081,Gloucester,1408,59,79,77,49,57,69,93,75,81,77,95,65,96,91,90,108,75,72
E01022426,Tewkesbury 007B,32175.0,Tewkesbury,Urban,NHS Gloucestershire Integrated Care Board,E01022426,Tewkesbury 007B,E02004672,Tewkesbury 007,E07000083,Tewkesbury,1415,49,65,61,66,51,35,37,62,75,72,113,99,96,99,134,117,93,91
E01022425,Tewkesbury 007A,30177.0,Tewkesbury,Urban,NHS Gloucestershire Integrated Care Board,E01022425,Tewkesbury 007A,E02004672,Tewkesbury 007,E07000083,Tewkesbury,1214,69,92,87,61,49,65,81,61,81,71,97,81,72,69,70,44,29,35
E01022427,Tewkesbury 007C,29918.0,Tewkesbury,Urban,NHS Gloucestershire Integrated Care Board,E01022427,Tewkesbury 007C,E02004672,Tewkesbury 007,E07000083,Tewkesbury,1393,51,56,75,64,64,69,52,63,71,94,109,102,104,89,102,64,82,82
E01022430,Tewkesbury 007F,31802.0,Tewkesbury,Urban,NHS Gloucestershire Integrated Care Board,E01022430,Tewkesbury 007F,E02004672,Tewkesbury 007,E07000083,Tewkesbury,1474,66,89,81,82,74,51,78,75,81,96,106,110,97,91,90,96,54,57
E01022428,Tewkesbury 007D,13651.0,Tewkesbury,Urban,NHS Gloucestershire Integrated Care Board,E01022428,Tewkesbury 007D,E02004672,Tewkesbury 007,E07000083,Tewkesbury,1911,105,135,163,110,109,117,138,116,122,141,131,119,101,74,80,67,44,39
E01022297,Gloucester 003C,31496.0,Gloucester,Urban,NHS Gloucestershire Integrated Care Board,E01022297,Gloucester 003C,E02004638,Gloucester 003,E07000081,Gloucester,1355,65,83,71,66,77,64,77,80,90,81,93,102,79,84,98,61,38,46
E01022296,Gloucester 003B,13863.0,Gloucester,Urban,NHS Gloucestershire Integrated Care Board,E01022296,Gloucester 003B,E02004638,Gloucester 003,E07000081,Gloucester,1542,92,106,110,87,90,106,114,116,98,98,101,107,88,67,71,48,26,17
E01022309,Gloucester 002A,8994.0,Gloucester,Urban,NHS Gloucestershire Integrated Care Board,E01022309,Gloucester 002A,E02004637,Gloucester 002,E07000081,Gloucester,1544,77,85,90,98,161,73,90,87,111,94,112,111,84,71,80,45,34,41
E01022295,Gloucester 003A,25043.0,Gloucester,Urban,NHS Gloucestershire Integrated Care Board,E01022295,Gloucester 003A,E02004638,Gloucester 003,E07000081,Gloucester,1377,74,71,82,73,47,65,79,82,85,93,100,101,78,67,76,69,65,70
E01022318,Gloucester 001E,31051.0,Gloucester,Urban,NHS Gloucestershire Integrated Care Board,E01022318,Gloucester 001E,E02004636,Gloucester 001,E07000081,Gloucester,1713,79,83,66,194,98,72,75,91,81,85,130,120,112,107,111,86,54,69
E01022310,Gloucester 002B,11949.0,Gloucester,Urban,NHS Gloucestershire Integrated Care Board,E01022310,Gloucester 002B,E02004637,Gloucester 002,E07000081,Gloucester,1815,75,62,86,144,262,89,88,94,94,113,128,130,115,79,101,64,45,46
E01022317,Gloucester 001D,30776.0,Gloucester,Urban,NHS Gloucestershire Integrated Care Board,E01022317,Gloucester 001D,E02004636,Gloucester 001,E07000081,Gloucester,1519,74,97,116,78,62,56,93,87,111,98,130,136,97,70,69,58,38,49
E01022314,Gloucester 002E,24509.0,Gloucester,Urban,NHS Gloucestershire Integrated Care Board,E01022314,Gloucester 002E,E02004637,Gloucester 002,E07000081,Gloucester,1675,75,89,115,66,52,50,95,98,89,119,127,130,127,103,96,98,74,72
E01022315,Gloucester 001B,29932.0,Gloucester,Urban,NHS Gloucestershire Integrated Care Board,E01022315,Gloucester 001B,E02004636,Gloucester 001,E07000081,Gloucester,1477,58,71,82,69,61,83,76,70,79,92,111,127,116,84,104,96,36,62
E01022316,Gloucester 001C,29039.0,Gloucester,Urban,NHS Gloucestershire Integrated Care Board,E01022316,Gloucester 001C,E02004636,Gloucester 001,E07000081,Gloucester,1541,73,77,72,83,74,102,106,106,89,91,109,133,112,104,73,65,28,44
E01022330,Gloucester 009C,15816.0,Gloucester,Urban,NHS Gloucestershire Integrated Care Board,E01022330,Gloucester 009C,E02004644,Gloucester 009,E07000081,Gloucester,1490,79,88,96,101,114,111,110,91,118,104,125,101,70,66,46,30,23,17
E01022326,Gloucester 009A,12729.0,Gloucester,Urban,NHS Gloucestershire Integrated Care Board,E01022326,Gloucester 009A,E02004644,Gloucester 009,E07000081,Gloucester,1354,98,91,91,57,109,122,150,94,98,83,71,92,69,37,33,29,14,16
E01022332,Gloucester 004A,4897.0,Gloucester,Urban,NHS Gloucestershire Integrated Care Board,E01022332,Gloucester 004A,E02004639,Gloucester 004,E07000081,Gloucester,1853,116,110,100,115,172,151,181,173,124,110,96,117,99,50,48,40,26,25
E01022444,Tewkesbury 006D,19289.0,Tewkesbury,Rural,NHS Gloucestershire Integrated Care Board,E01022444,Tewkesbury 006D,E02004671,Tewkesbury 006,E07000083,Tewkesbury,1635,64,97,91,86,65,71,79,87,95,83,116,123,120,128,137,95,50,48
E01034791,Gloucester 004G,,Gloucester,Urban,NHS Gloucestershire Integrated Care Board,E01034791,Gloucester 004G,E02004639,Gloucester 004,E07000081,Gloucester,1496,87,64,80,66,140,155,117,109,97,68,84,85,65,59,64,56,35,65
E01032932,Gloucester 004E,5109.0,Gloucester,Urban,NHS Gloucestershire Integrated Care Board,E01032932,Gloucester 004E,E02004639,Gloucester 004,E07000081,Gloucester,1763,65,74,73,76,181,156,167,110,113,92,92,67,77,81,74,87,84,94
E01022443,Tewkesbury 006C,28324.0,Tewkesbury,Rural,NHS Gloucestershire Integrated Care Board,E01022443,Tewkesbury 006C,E02004671,Tewkesbury 006,E07000083,Tewkesbury,1490,73,92,77,74,47,57,66,90,95,77,90,108,93,144,138,89,51,29
E01022247,Forest of Dean 001C,20537.0,Forest of Dean,Rural,NHS Gloucestershire Integrated Care Board,E01022247,Forest of Dean 001C,E02004626,Forest of Dean 001,E07000080,Forest of Dean,2607,58,71,81,947,186,89,62,74,69,95,136,161,146,107,98,87,78,62
E01022429,Tewkesbury 007E,26772.0,Tewkesbury,Urban,NHS Gloucestershire Integrated Care Board,E01022429,Tewkesbury 007E,E02004672,Tewkesbury 007,E07000083,Tewkesbury,1551,74,91,90,72,75,85,91,87,89,92,127,136,106,68,82,67,66,53
E01022431,Tewkesbury 007G,29266.0,Tewkesbury,Urban,NHS Gloucestershire Integrated Care Board,E01022431,Tewkesbury 007G,E02004672,Tewkesbury 007,E07000083,Tewkesbury,1895,95,100,91,77,88,137,118,127,118,120,177,168,138,94,96,82,33,36
E01034805,Tewkesbury 008D,,Tewkesbury,Urban,NHS Gloucestershire Integrated Care Board,E01034805,Tewkesbury 008D,E02004673,Tewkesbury 008,E07000083,Tewkesbury,1839,95,89,85,85,83,93,104,110,90,102,125,173,117,113,119,87,83,86
E01022441,Tewkesbury 004B,14522.0,Tewkesbury,Rural,NHS Gloucestershire Integrated Care Board,E01022441,Tewkesbury 004B,E02004669,Tewkesbury 004,E07000083,Tewkesbury,1548,59,69,79,63,61,77,68,79,101,102,106,129,126,127,121,77,47,57
E01022456,Tewkesbury 002A,25366.0,Tewkesbury,Urban,NHS Gloucestershire Integrated Care Board,E01022456,Tewkesbury 002A,E02004667,Tewkesbury 002,E07000083,Tewkesbury,1264,45,66,71,55,59,53,72,56,63,84,119,103,98,91,108,63,29,29
E01022457,Tewkesbury 002B,6963.0,Tewkesbury,Urban,NHS Gloucestershire Integrated Care Board,E01022457,Tewkesbury 002B,E02004667,Tewkesbury 002,E07000083,Tewkesbury,1356,75,73,77,73,62,83,104,77,74,76,107,108,78,75,68,60,42,44
E01022458,Tewkesbury 002C,4199.0,Tewkesbury,Urban,NHS Gloucestershire Integrated Care Board,E01022458,Tewkesbury 002C,E02004667,Tewkesbury 002,E07000083,Tewkesbury,1422,143,90,85,74,80,106,119,94,83,73,71,88,85,52,69,41,37,32
E01022459,Tewkesbury 002D,15638.0,Tewkesbury,Urban,NHS Gloucestershire Integrated Care Board,E01022459,Tewkesbury 002D,E02004667,Tewkesbury 002,E07000083,Tewkesbury,1452,34,38,40,38,81,111,84,87,78,81,118,120,115,96,97,71,83,80
E01022313,Gloucester 001A,25587.0,Gloucester,Urban,NHS Gloucestershire Integrated Care Board,E01022313,Gloucester 001A,E02004636,Gloucester 001,E07000081,Gloucester,1623,76,88,87,78,81,109,112,92,101,104,128,116,133,83,93,62,43,37
E01022447,Tewkesbury 007H,26048.0,Tewkesbury,Urban,NHS Gloucestershire Integrated Care Board,E01022447,Tewkesbury 007H,E02004672,Tewkesbury 007,E07000083,Tewkesbury,1498,147,146,97,57,87,167,170,162,133,92,85,61,27,19,20,14,10,4
E01022440,Tewkesbury 006A,14979.0,Tewkesbury,Urban,NHS Gloucestershire Integrated Care Board,E01022440,Tewkesbury 006A,E02004671,Tewkesbury 006,E07000083,Tewkesbury,2341,147,157,126,108,109,157,176,152,140,143,174,147,180,138,116,82,58,31
E01022448,Tewkesbury 008B,14175.0,Tewkesbury,Urban,NHS Gloucestershire Integrated Care Board,E01022448,Tewkesbury 008B,E02004673,Tewkesbury 008,E07000083,Tewkesbury,2239,186,134,126,106,107,218,207,151,129,119,135,128,111,84,102,80,70,46
E01022442,Tewkesbury 006B,17168.0,Tewkesbury,Rural,NHS Gloucestershire Integrated Care Board,E01022442,Tewkesbury 006B,E02004671,Tewkesbury 006,E07000083,Tewkesbury,1671,87,77,66,73,72,68,88,92,87,92,131,174,134,124,107,98,53,48
E01022445,Tewkesbury 004C,20229.0,Tewkesbury,Rural,NHS Gloucestershire Integrated Care Board,E01022445,Tewkesbury 004C,E02004669,Tewkesbury 004,E07000083,Tewkesbury,1438,67,63,63,79,67,49,53,72,68,95,116,125,134,98,128,66,46,49
E01022146,Cheltenham 002D,32138.0,Cheltenham,Urban,NHS Gloucestershire Integrated Care Board,E01022146,Cheltenham 002D,E02004601,Cheltenham 002,E07000078,Cheltenham,1348,50,49,64,25,43,43,36,68,82,82,86,104,105,100,130,101,76,104
E01022434,Tewkesbury 004A,28916.0,Tewkesbury,Urban,NHS Gloucestershire Integrated Care Board,E01022434,Tewkesbury 004A,E02004669,Tewkesbury 004,E07000083,Tewkesbury,2107,80,120,121,109,55,50,69,85,120,141,164,185,165,169,168,147,81,78
E01022433,Tewkesbury 011C,32390.0,Tewkesbury,Urban,NHS Gloucestershire Integrated Care Board,E01022433,Tewkesbury 011C,E02007035,Tewkesbury 011,E07000083,Tewkesbury,1963,78,104,110,103,71,63,66,78,120,148,127,132,139,153,177,122,89,83
E01022464,Tewkesbury 003C,17516.0,Tewkesbury,Rural,NHS Gloucestershire Integrated Care Board,E01022464,Tewkesbury 003C,E02004668,Tewkesbury 003,E07000083,Tewkesbury,1570,74,75,84,66,58,64,67,71,72,69,102,117,110,103,155,109,88,86
E01022465,Tewkesbury 003D,30019.0,Tewkesbury,Rural,NHS Gloucestershire Integrated Care Board,E01022465,Tewkesbury 003D,E02004668,Tewkesbury 003,E07000083,Tewkesbury,1785,92,97,98,68,56,66,83,93,100,90,112,185,163,143,143,92,66,38
E01022455,Tewkesbury 001E,29523.0,Tewkesbury,Urban,NHS Gloucestershire Integrated Care Board,E01022455,Tewkesbury 001E,E02004666,Tewkesbury 001,E07000083,Tewkesbury,1835,63,92,97,58,68,74,81,105,108,98,122,124,147,166,158,139,70,65
E01022461,Tewkesbury 002F,30106.0,Tewkesbury,Urban,NHS Gloucestershire Integrated Care Board,E01022461,Tewkesbury 002F,E02004667,Tewkesbury 002,E07000083,Tewkesbury,1341,54,65,63,49,48,44,74,66,63,77,99,100,90,72,93,127,82,75
E01022452,Tewkesbury 001D,25133.0,Tewkesbury,Urban,NHS Gloucestershire Integrated Care Board,E01022452,Tewkesbury 001D,E02004666,Tewkesbury 001,E07000083,Tewkesbury,1314,54,73,88,85,69,71,91,95,92,84,108,107,80,84,58,36,23,16
E01022450,Tewkesbury 001B,11556.0,Tewkesbury,Urban,NHS Gloucestershire Integrated Care Board,E01022450,Tewkesbury 001B,E02004666,Tewkesbury 001,E07000083,Tewkesbury,2086,123,143,131,91,116,159,174,143,130,128,153,147,113,87,79,64,46,59
E01022451,Tewkesbury 001C,23199.0,Tewkesbury,Urban,NHS Gloucestershire Integrated Care Board,E01022451,Tewkesbury 001C,E02004666,Tewkesbury 001,E07000083,Tewkesbury,1458,64,71,71,71,67,78,96,74,84,109,122,126,80,106,102,66,52,19
E01022462,Tewkesbury 002G,25930.0,Tewkesbury,Rural,NHS Gloucestershire Integrated Care Board,E01022462,Tewkesbury 002G,E02004667,Tewkesbury 002,E07000083,Tewkesbury,1935,83,90,83,66,62,56,85,85,114,98,152,163,149,154,204,141,86,64
E01022259,Forest of Dean 003D,25467.0,Forest of Dean,Rural,NHS Gloucestershire Integrated Care Board,E01022259,Forest of Dean 003D,E02004628,Forest of Dean 003,E07000080,Forest of Dean,1532,65,80,79,67,54,65,90,80,86,109,115,134,122,91,119,74,58,44
E01022258,Forest of Dean 003C,14490.0,Forest of Dean,Rural,NHS Gloucestershire Integrated Care Board,E01022258,Forest of Dean 003C,E02004628,Forest of Dean 003,E07000080,Forest of Dean,1244,75,67,96,83,56,70,85,80,77,77,92,74,81,80,53,33,30,35
