LSOA21CD,LSOA21NM,IMD_Rank,LAD22NM,Urban_rural_flag,ICB23NM,lsoa21cd,lsoa21nm,msoa21cd,msoa21nm,ladcd,ladnm,total_population,age_0_4,age_5_9,age_10_14,age_15_19,age_20_24,age_25_29,age_30_34,age_35_39,age_40_44,age_45_49,age_50_54,age_55_59,age_60_64,age_65_69,age_70_74,age_75_79,age_80_84,age_85_plus
E01020514,Dorset 037C,22887.0,Dorset,Rural,NHS Dorset Integrated Care Board,E01020514,Dorset 037C,E02004280,Dorset 037,E06000059,Dorset,1930,111,116,126,86,73,83,138,130,114,118,153,137,130,132,111,84,43,45
E01020512,Dorset 037A,13647.0,Dorset,Rural,NHS Dorset Integrated Care Board,E01020512,Dorset 037A,E02004280,Dorset 037,E06000059,Dorset,2084,54,79,80,92,69,66,66,74,78,118,190,189,190,214,212,143,88,82
E01020529,Dorset 022C,16264.0,Dorset,Rural,NHS Dorset Integrated Care Board,E01020529,Dorset 022C,E02004272,Dorset 022,E06000059,Dorset,2271,98,111,107,84,83,94,87,108,95,132,196,212,189,189,201,160,68,57
E01020550,Dorset 008D,18756.0,Dorset,Rural,NHS Dorset Integrated Care Board,E01020550,Dorset 008D,E02004270,Dorset 008,E06000059,Dorset,1699,65,63,76,75,67,70,79,55,68,74,137,138,158,149,160,116,82,67
E01020497,Dorset 008A,23980.0,Dorset,Rural,NHS Dorset Integrated Care Board,E01020497,Dorset 008A,E02004270,Dorset 008,E06000059,Dorset,1871,52,79,128,86,73,51,67,70,71,126,141,171,181,136,171,124,79,65
E01034380,Dorset 004G,,Dorset,Urban,NHS Dorset Integrated Care Board,E01034380,Dorset 004G,E02004269,Dorset 004,E06000059,Dorset,1586,40,60,106,125,46,37,48,69,49,81,101,127,109,105,129,131,105,118
E01020547,Dorset 004E,17009.0,Dorset,Urban,NHS Dorset Integrated Care Board,E01020547,Dorset 004E,E02004269,Dorset 004,E06000059,Dorset,1135,47,63,59,58,51,56,56,46,55,60,77,108,76,55,64,53,69,82
E01020537,Dorset 036B,20194.0,Dorset,Rural,NHS Dorset Integrated Care Board,E01020537,Dorset 036B,E02004279,Dorset 036,E06000059,Dorset,2110,68,95,124,115,79,87,92,92,107,109,150,177,184,156,190,123,84,78
E01020505,Dorset 036A,25317.0,Dorset,Rural,NHS Dorset Integrated Care Board,E01020505,Dorset 036A,E02004279,Dorset 036,E06000059,Dorset,1946,79,90,99,99,56,52,78,73,105,100,167,167,163,157,192,134,63,72
E01020538,Dorset 036C,22208.0,Dorset,Rural,NHS Dorset Integrated Care Board,E01020538,Dorset 036C,E02004279,Dorset 036,E06000059,Dorset,1860,79,95,108,69,70,92,99,84,98,97,145,164,144,141,140,105,66,64
E01020540,Dorset 022E,21576.0,Dorset,Rural,NHS Dorset Integrated Care Board,E01020540,Dorset 022E,E02004272,Dorset 022,E06000059,Dorset,2586,96,137,128,134,83,87,129,121,138,167,242,207,220,181,195,136,100,85
E01020539,Dorset 022D,19146.0,Dorset,Rural,NHS Dorset Integrated Care Board,E01020539,Dorset 022D,E02004272,Dorset 022,E06000059,Dorset,2089,76,109,125,107,59,89,82,79,105,125,189,223,172,158,145,120,69,57
E01020448,Dorset 014E,17080.0,Dorset,Rural,NHS Dorset Integrated Care Board,E01020448,Dorset 014E,E02004262,Dorset 014,E06000059,Dorset,1980,71,90,83,82,66,92,65,73,78,137,142,196,187,166,192,124,78,58
E01020433,Dorset 005A,16949.0,Dorset,Rural,NHS Dorset Integrated Care Board,E01020433,Dorset 005A,E02004258,Dorset 005,E06000059,Dorset,1769,66,93,82,78,57,68,70,81,80,107,129,142,146,143,171,124,75,57
E01020434,Dorset 005B,19242.0,Dorset,Rural,NHS Dorset Integrated Care Board,E01020434,Dorset 005B,E02004258,Dorset 005,E06000059,Dorset,1788,62,81,87,63,64,79,79,77,59,99,111,147,138,145,187,116,96,98
E01020534,Dorset 019F,16328.0,Dorset,Rural,NHS Dorset Integrated Care Board,E01020534,Dorset 019F,E02004271,Dorset 019,E06000059,Dorset,2149,80,118,136,115,76,83,88,89,121,135,157,169,185,205,162,115,63,52
E01020530,Dorset 019E,14051.0,Dorset,Rural,NHS Dorset Integrated Care Board,E01020530,Dorset 019E,E02004271,Dorset 019,E06000059,Dorset,1871,51,81,94,73,75,50,63,65,96,108,137,208,189,158,176,129,66,52
E01034381,Dorset 031D,,Dorset,Urban,NHS Dorset Integrated Care Board,E01034381,Dorset 031D,E02007006,Dorset 031,E06000059,Dorset,1456,86,78,62,58,71,85,71,73,68,78,46,93,106,102,124,75,73,107
E01034382,Dorset 032D,,Dorset,Urban,NHS Dorset Integrated Care Board,E01034382,Dorset 032D,E02007007,Dorset 032,E06000059,Dorset,1541,62,89,71,93,63,115,72,91,72,109,92,97,78,83,135,99,64,56
E01032643,Dorset 031A,23347.0,Dorset,Urban,NHS Dorset Integrated Care Board,E01032643,Dorset 031A,E02007006,Dorset 031,E06000059,Dorset,1532,60,74,72,67,81,96,100,85,81,94,113,129,122,90,97,68,64,39
E01020510,Dorset 022B,17586.0,Dorset,Rural,NHS Dorset Integrated Care Board,E01020510,Dorset 022B,E02004272,Dorset 022,E06000059,Dorset,2420,133,128,135,101,101,115,132,115,124,160,167,185,162,116,167,139,138,102
E01020509,Dorset 022A,20625.0,Dorset,Rural,NHS Dorset Integrated Care Board,E01020509,Dorset 022A,E02004272,Dorset 022,E06000059,Dorset,2833,86,109,155,154,108,94,86,104,153,189,229,249,206,201,253,207,119,131
E01020508,Dorset 008B,18750.0,Dorset,Rural,NHS Dorset Integrated Care Board,E01020508,Dorset 008B,E02004270,Dorset 008,E06000059,Dorset,2115,68,108,98,101,76,72,87,102,82,93,141,176,166,207,193,156,108,81
E01020546,Dorset 004D,18898.0,Dorset,Urban,NHS Dorset Integrated Care Board,E01020546,Dorset 004D,E02004269,Dorset 004,E06000059,Dorset,1477,36,37,205,330,37,37,49,41,30,50,89,76,76,82,98,87,49,68
E01020544,Dorset 004C,27791.0,Dorset,Urban,NHS Dorset Integrated Care Board,E01020544,Dorset 004C,E02004269,Dorset 004,E06000059,Dorset,1604,31,41,60,66,40,47,67,41,55,71,96,104,110,110,166,141,136,222
E01034379,Dorset 004F,,Dorset,Urban,NHS Dorset Integrated Care Board,E01034379,Dorset 004F,E02004269,Dorset 004,E06000059,Dorset,1767,120,93,168,292,61,118,121,101,79,83,78,67,44,71,92,64,56,59
E01020542,Dorset 004A,20862.0,Dorset,Urban,NHS Dorset Integrated Care Board,E01020542,Dorset 004A,E02004269,Dorset 004,E06000059,Dorset,1327,25,47,41,51,37,50,49,29,59,78,70,103,115,133,148,130,82,80
E01020543,Dorset 004B,8887.0,Dorset,Urban,NHS Dorset Integrated Care Board,E01020543,Dorset 004B,E02004269,Dorset 004,E06000059,Dorset,1456,87,99,88,94,77,72,88,79,85,86,98,78,91,79,78,89,44,44
E01020468,Dorset 039C,21995.0,Dorset,Rural,NHS Dorset Integrated Care Board,E01020468,Dorset 039C,E02004267,Dorset 039,E06000059,Dorset,1530,39,53,59,69,49,44,57,50,51,65,120,143,135,162,163,107,88,76
E01020483,Dorset 042F,13088.0,Dorset,Rural,NHS Dorset Integrated Care Board,E01020483,Dorset 042F,E02004268,Dorset 042,E06000059,Dorset,1185,55,73,89,56,52,54,62,67,64,75,109,93,90,70,78,37,37,24
E01020466,Dorset 039A,16150.0,Dorset,Rural,NHS Dorset Integrated Care Board,E01020466,Dorset 039A,E02004267,Dorset 039,E06000059,Dorset,1694,42,78,65,63,77,59,59,79,66,98,120,152,158,134,163,126,88,67
E01034284,"Bournemouth, Christchurch and Poole 046E",,"Bournemouth, Christchurch and Poole",Urban,NHS Dorset Integrated Care Board,E01034284,"Bournemouth, Christchurch and Poole 046E",E02003209,"Bournemouth, Christchurch and Poole 046",E06000058,"Bournemouth, Christchurch and Poole",1112,52,58,65,42,54,76,90,97,79,71,95,63,68,58,53,43,24,24
E01032662,"Bournemouth, Christchurch and Poole 044F",4960.0,"Bournemouth, Christchurch and Poole",Urban,NHS Dorset Integrated Care Board,E01032662,"Bournemouth, Christchurch and Poole 044F",E02003208,"Bournemouth, Christchurch and Poole 044",E06000058,"Bournemouth, Christchurch and Poole",1186,74,70,64,54,61,76,77,81,75,80,61,66,84,38,75,68,34,48
E01034283,"Bournemouth, Christchurch and Poole 046D",,"Bournemouth, Christchurch and Poole",Urban,NHS Dorset Integrated Care Board,E01034283,"Bournemouth, Christchurch and Poole 046D",E02003209,"Bournemouth, Christchurch and Poole 046",E06000058,"Bournemouth, Christchurch and Poole",1522,95,85,95,66,71,80,108,93,95,86,91,94,108,100,101,80,34,40
E01032660,"Bournemouth, Christchurch and Poole 044D",16257.0,"Bournemouth, Christchurch and Poole",Urban,NHS Dorset Integrated Care Board,E01032660,"Bournemouth, Christchurch and Poole 044D",E02003208,"Bournemouth, Christchurch and Poole 044",E06000058,"Bournemouth, Christchurch and Poole",1635,84,77,60,133,145,117,143,129,98,103,105,93,84,72,77,48,41,26
E01015426,"Bournemouth, Christchurch and Poole 046C",7548.0,"Bournemouth, Christchurch and Poole",Urban,NHS Dorset Integrated Care Board,E01015426,"Bournemouth, Christchurch and Poole 046C",E02003209,"Bournemouth, Christchurch and Poole 046",E06000058,"Bournemouth, Christchurch and Poole",1427,75,72,85,81,73,75,78,92,74,99,142,88,79,74,90,57,35,58
E01032661,"Bournemouth, Christchurch and Poole 044E",19394.0,"Bournemouth, Christchurch and Poole",Urban,NHS Dorset Integrated Care Board,E01032661,"Bournemouth, Christchurch and Poole 044E",E02003208,"Bournemouth, Christchurch and Poole 044",E06000058,"Bournemouth, Christchurch and Poole",1345,59,51,49,42,68,93,105,83,52,71,86,99,91,97,113,78,52,56
E01015428,"Bournemouth, Christchurch and Poole 042B",21075.0,"Bournemouth, Christchurch and Poole",Urban,NHS Dorset Integrated Care Board,E01015428,"Bournemouth, Christchurch and Poole 042B",E02003207,"Bournemouth, Christchurch and Poole 042",E06000058,"Bournemouth, Christchurch and Poole",2431,127,124,129,108,126,154,158,156,119,142,177,169,144,123,146,156,94,79
E01032659,"Bournemouth, Christchurch and Poole 044C",5194.0,"Bournemouth, Christchurch and Poole",Urban,NHS Dorset Integrated Care Board,E01032659,"Bournemouth, Christchurch and Poole 044C",E02003208,"Bournemouth, Christchurch and Poole 044",E06000058,"Bournemouth, Christchurch and Poole",1277,94,67,42,44,98,132,96,87,69,81,76,101,69,56,66,35,31,33
E01034282,"Bournemouth, Christchurch and Poole 044H",,"Bournemouth, Christchurch and Poole",Urban,NHS Dorset Integrated Care Board,E01034282,"Bournemouth, Christchurch and Poole 044H",E02003208,"Bournemouth, Christchurch and Poole 044",E06000058,"Bournemouth, Christchurch and Poole",1291,115,78,58,51,78,131,138,110,95,71,67,77,61,45,35,34,27,20
E01015427,"Bournemouth, Christchurch and Poole 042A",15147.0,"Bournemouth, Christchurch and Poole",Urban,NHS Dorset Integrated Care Board,E01015427,"Bournemouth, Christchurch and Poole 042A",E02003207,"Bournemouth, Christchurch and Poole 042",E06000058,"Bournemouth, Christchurch and Poole",1731,158,114,96,66,111,153,181,156,111,99,135,97,86,58,45,41,15,9
E01015425,"Bournemouth, Christchurch and Poole 046B",20242.0,"Bournemouth, Christchurch and Poole",Urban,NHS Dorset Integrated Care Board,E01015425,"Bournemouth, Christchurch and Poole 046B",E02003209,"Bournemouth, Christchurch and Poole 046",E06000058,"Bournemouth, Christchurch and Poole",1302,56,57,61,50,52,65,54,73,65,78,104,108,126,95,99,83,38,38
E01015430,"Bournemouth, Christchurch and Poole 042D",4235.0,"Bournemouth, Christchurch and Poole",Urban,NHS Dorset Integrated Care Board,E01015430,"Bournemouth, Christchurch and Poole 042D",E02003207,"Bournemouth, Christchurch and Poole 042",E06000058,"Bournemouth, Christchurch and Poole",1499,79,117,138,112,82,92,90,104,92,101,108,111,87,43,65,34,28,16
E01015465,"Bournemouth, Christchurch and Poole 044A",10853.0,"Bournemouth, Christchurch and Poole",Urban,NHS Dorset Integrated Care Board,E01015465,"Bournemouth, Christchurch and Poole 044A",E02003208,"Bournemouth, Christchurch and Poole 044",E06000058,"Bournemouth, Christchurch and Poole",1750,114,93,110,79,115,126,129,133,120,118,122,120,96,79,98,43,24,31
E01015424,"Bournemouth, Christchurch and Poole 046A",21809.0,"Bournemouth, Christchurch and Poole",Urban,NHS Dorset Integrated Care Board,E01015424,"Bournemouth, Christchurch and Poole 046A",E02003209,"Bournemouth, Christchurch and Poole 046",E06000058,"Bournemouth, Christchurch and Poole",1414,79,86,79,58,81,84,99,83,84,63,96,119,93,89,99,44,41,37
E01015446,"Bournemouth, Christchurch and Poole 034B",20179.0,"Bournemouth, Christchurch and Poole",Urban,NHS Dorset Integrated Care Board,E01015446,"Bournemouth, Christchurch and Poole 034B",E02003205,"Bournemouth, Christchurch and Poole 034",E06000058,"Bournemouth, Christchurch and Poole",1632,81,111,91,90,67,96,88,121,84,120,110,127,105,76,98,70,55,42
E01015429,"Bournemouth, Christchurch and Poole 042C",7415.0,"Bournemouth, Christchurch and Poole",Urban,NHS Dorset Integrated Care Board,E01015429,"Bournemouth, Christchurch and Poole 042C",E02003207,"Bournemouth, Christchurch and Poole 042",E06000058,"Bournemouth, Christchurch and Poole",1789,114,129,149,110,110,98,119,110,110,98,122,119,92,81,98,61,31,38
E01015450,"Bournemouth, Christchurch and Poole 034D",21387.0,"Bournemouth, Christchurch and Poole",Urban,NHS Dorset Integrated Care Board,E01015450,"Bournemouth, Christchurch and Poole 034D",E02003205,"Bournemouth, Christchurch and Poole 034",E06000058,"Bournemouth, Christchurch and Poole",1735,71,95,100,110,92,82,107,99,105,111,145,129,108,93,119,71,47,51
E01020473,Dorset 028C,22538.0,Dorset,Urban,NHS Dorset Integrated Care Board,E01020473,Dorset 028C,E02004264,Dorset 028,E06000059,Dorset,1599,80,93,96,74,69,84,106,104,89,103,99,103,115,96,108,80,53,47
E01015448,"Bournemouth, Christchurch and Poole 034C",22799.0,"Bournemouth, Christchurch and Poole",Urban,NHS Dorset Integrated Care Board,E01015448,"Bournemouth, Christchurch and Poole 034C",E02003205,"Bournemouth, Christchurch and Poole 034",E06000058,"Bournemouth, Christchurch and Poole",1611,107,108,116,78,70,91,102,119,118,82,101,96,122,79,87,60,32,43
E01020475,Dorset 028E,21694.0,Dorset,Urban,NHS Dorset Integrated Care Board,E01020475,Dorset 028E,E02004264,Dorset 028,E06000059,Dorset,2322,122,161,159,118,99,124,151,134,141,143,160,165,161,125,127,104,71,57
E01015418,"Bournemouth, Christchurch and Poole 021B",21197.0,"Bournemouth, Christchurch and Poole",Urban,NHS Dorset Integrated Care Board,E01015418,"Bournemouth, Christchurch and Poole 021B",E02003199,"Bournemouth, Christchurch and Poole 021",E06000058,"Bournemouth, Christchurch and Poole",1526,77,79,73,80,58,95,127,99,87,108,120,110,103,92,79,58,46,35
E01015421,"Bournemouth, Christchurch and Poole 021E",15661.0,"Bournemouth, Christchurch and Poole",Urban,NHS Dorset Integrated Care Board,E01015421,"Bournemouth, Christchurch and Poole 021E",E02003199,"Bournemouth, Christchurch and Poole 021",E06000058,"Bournemouth, Christchurch and Poole",1590,69,76,87,59,70,74,77,83,79,82,101,124,109,107,108,72,78,135
E01015417,"Bournemouth, Christchurch and Poole 021A",15524.0,"Bournemouth, Christchurch and Poole",Urban,NHS Dorset Integrated Care Board,E01015417,"Bournemouth, Christchurch and Poole 021A",E02003199,"Bournemouth, Christchurch and Poole 021",E06000058,"Bournemouth, Christchurch and Poole",1522,90,108,72,79,66,81,96,83,77,93,120,89,92,95,119,74,47,41
E01020471,Dorset 028A,13669.0,Dorset,Urban,NHS Dorset Integrated Care Board,E01020471,Dorset 028A,E02004264,Dorset 028,E06000059,Dorset,1322,88,93,95,81,82,108,112,99,69,81,84,96,59,54,45,38,26,12
E01015416,"Bournemouth, Christchurch and Poole 013E",23510.0,"Bournemouth, Christchurch and Poole",Urban,NHS Dorset Integrated Care Board,E01015416,"Bournemouth, Christchurch and Poole 013E",E02003197,"Bournemouth, Christchurch and Poole 013",E06000058,"Bournemouth, Christchurch and Poole",1300,74,74,76,87,58,71,75,82,81,92,90,113,74,70,75,40,32,36
E01015422,"Bournemouth, Christchurch and Poole 021F",24240.0,"Bournemouth, Christchurch and Poole",Urban,NHS Dorset Integrated Care Board,E01015422,"Bournemouth, Christchurch and Poole 021F",E02003199,"Bournemouth, Christchurch and Poole 021",E06000058,"Bournemouth, Christchurch and Poole",1407,89,68,72,62,66,111,118,99,95,85,136,102,105,72,61,27,23,16
E01020472,Dorset 028B,15424.0,Dorset,Urban,NHS Dorset Integrated Care Board,E01020472,Dorset 028B,E02004264,Dorset 028,E06000059,Dorset,1472,58,69,73,77,56,80,76,74,82,78,102,129,100,95,125,84,61,53
E01015420,"Bournemouth, Christchurch and Poole 021D",10982.0,"Bournemouth, Christchurch and Poole",Urban,NHS Dorset Integrated Care Board,E01015420,"Bournemouth, Christchurch and Poole 021D",E02003199,"Bournemouth, Christchurch and Poole 021",E06000058,"Bournemouth, Christchurch and Poole",1652,91,98,117,93,81,97,114,104,109,99,122,119,108,83,70,66,36,45
E01015419,"Bournemouth, Christchurch and Poole 021C",27300.0,"Bournemouth, Christchurch and Poole",Urban,NHS Dorset Integrated Care Board,E01015419,"Bournemouth, Christchurch and Poole 021C",E02003199,"Bournemouth, Christchurch and Poole 021",E06000058,"Bournemouth, Christchurch and Poole",1771,88,85,96,85,66,97,107,94,103,89,142,112,107,120,132,103,69,76
E01015414,"Bournemouth, Christchurch and Poole 013C",20155.0,"Bournemouth, Christchurch and Poole",Urban,NHS Dorset Integrated Care Board,E01015414,"Bournemouth, Christchurch and Poole 013C",E02003197,"Bournemouth, Christchurch and Poole 013",E06000058,"Bournemouth, Christchurch and Poole",1574,103,85,91,71,74,78,83,111,91,82,93,120,135,96,124,54,43,40
E01015397,"Bournemouth, Christchurch and Poole 004C",31622.0,"Bournemouth, Christchurch and Poole",Urban,NHS Dorset Integrated Care Board,E01015397,"Bournemouth, Christchurch and Poole 004C",E02003196,"Bournemouth, Christchurch and Poole 004",E06000058,"Bournemouth, Christchurch and Poole",1398,49,68,113,84,63,41,65,56,85,112,128,155,104,92,81,41,36,25
E01015398,"Bournemouth, Christchurch and Poole 004D",32133.0,"Bournemouth, Christchurch and Poole",Urban,NHS Dorset Integrated Care Board,E01015398,"Bournemouth, Christchurch and Poole 004D",E02003196,"Bournemouth, Christchurch and Poole 004",E06000058,"Bournemouth, Christchurch and Poole",1317,45,67,92,88,51,30,57,53,94,88,94,104,94,96,111,75,34,44
E01020388,Dorset 025G,25527.0,Dorset,Urban,NHS Dorset Integrated Care Board,E01020388,Dorset 025G,E02004254,Dorset 025,E06000059,Dorset,1485,85,121,77,72,61,80,91,91,83,95,88,104,97,105,114,61,33,27
E01015396,"Bournemouth, Christchurch and Poole 004B",31723.0,"Bournemouth, Christchurch and Poole",Urban,NHS Dorset Integrated Care Board,E01015396,"Bournemouth, Christchurch and Poole 004B",E02003196,"Bournemouth, Christchurch and Poole 004",E06000058,"Bournemouth, Christchurch and Poole",1575,27,47,86,110,59,53,25,62,71,101,144,147,124,116,122,106,66,109
E01015395,"Bournemouth, Christchurch and Poole 004A",27060.0,"Bournemouth, Christchurch and Poole",Urban,NHS Dorset Integrated Care Board,E01015395,"Bournemouth, Christchurch and Poole 004A",E02003196,"Bournemouth, Christchurch and Poole 004",E06000058,"Bournemouth, Christchurch and Poole",1367,45,56,48,47,51,55,59,68,61,63,83,118,101,98,111,78,105,120
E01020387,Dorset 025F,32256.0,Dorset,Urban,NHS Dorset Integrated Care Board,E01020387,Dorset 025F,E02004254,Dorset 025,E06000059,Dorset,1108,29,51,52,46,54,28,32,33,49,62,78,112,94,85,109,77,56,61
E01015400,"Bournemouth, Christchurch and Poole 004F",32620.0,"Bournemouth, Christchurch and Poole",Urban,NHS Dorset Integrated Care Board,E01015400,"Bournemouth, Christchurch and Poole 004F",E02003196,"Bournemouth, Christchurch and Poole 004",E06000058,"Bournemouth, Christchurch and Poole",1623,64,85,106,82,66,57,64,69,93,127,110,136,117,100,107,95,66,79
E01020383,Dorset 025B,31693.0,Dorset,Urban,NHS Dorset Integrated Care Board,E01020383,Dorset 025B,E02004254,Dorset 025,E06000059,Dorset,1997,63,106,115,89,85,69,74,102,117,108,146,161,148,112,172,144,95,91
E01015399,"Bournemouth, Christchurch and Poole 004E",32547.0,"Bournemouth, Christchurch and Poole",Urban,NHS Dorset Integrated Care Board,E01015399,"Bournemouth, Christchurch and Poole 004E",E02003196,"Bournemouth, Christchurch and Poole 004",E06000058,"Bournemouth, Christchurch and Poole",1551,26,53,87,89,48,42,39,55,58,97,130,105,121,117,123,83,107,171
E01015401,"Bournemouth, Christchurch and Poole 004G",31927.0,"Bournemouth, Christchurch and Poole",Urban,NHS Dorset Integrated Care Board,E01015401,"Bournemouth, Christchurch and Poole 004G",E02003196,"Bournemouth, Christchurch and Poole 004",E06000058,"Bournemouth, Christchurch and Poole",1451,34,62,71,69,71,43,40,39,59,76,113,136,124,94,132,112,78,98
E01020382,Dorset 025A,32265.0,Dorset,Urban,NHS Dorset Integrated Care Board,E01020382,Dorset 025A,E02004254,Dorset 025,E06000059,Dorset,1521,68,81,86,95,68,89,84,75,91,103,126,113,124,98,92,60,32,36
E01020384,Dorset 025C,28928.0,Dorset,Urban,NHS Dorset Integrated Care Board,E01020384,Dorset 025C,E02004254,Dorset 025,E06000059,Dorset,1656,111,102,117,104,80,78,112,142,110,102,120,109,94,83,83,56,37,16
E01020385,Dorset 025D,27041.0,Dorset,Urban,NHS Dorset Integrated Care Board,E01020385,Dorset 025D,E02004254,Dorset 025,E06000059,Dorset,1277,64,69,82,68,82,73,64,67,62,85,93,121,88,65,80,60,31,23
E01015433,"Bournemouth, Christchurch and Poole 001C",30080.0,"Bournemouth, Christchurch and Poole",Rural,NHS Dorset Integrated Care Board,E01015433,"Bournemouth, Christchurch and Poole 001C",E02003194,"Bournemouth, Christchurch and Poole 001",E06000058,"Bournemouth, Christchurch and Poole",1514,36,65,79,81,69,44,47,59,70,96,127,131,104,123,144,110,67,62
E01020386,Dorset 025E,30716.0,Dorset,Urban,NHS Dorset Integrated Care Board,E01020386,Dorset 025E,E02004254,Dorset 025,E06000059,Dorset,1331,51,59,74,75,58,65,49,69,61,71,111,111,156,93,78,65,47,38
E01020429,Dorset 021D,19735.0,Dorset,Urban,NHS Dorset Integrated Care Board,E01020429,Dorset 021D,E02004252,Dorset 021,E06000059,Dorset,2023,107,117,134,108,85,128,152,120,115,122,125,158,116,99,107,87,57,86
E01020428,Dorset 021C,21488.0,Dorset,Urban,NHS Dorset Integrated Care Board,E01020428,Dorset 021C,E02004252,Dorset 021,E06000059,Dorset,1927,51,53,76,69,67,106,83,77,75,122,125,139,130,149,198,139,105,163
E01020467,Dorset 039B,17481.0,Dorset,Rural,NHS Dorset Integrated Care Board,E01020467,Dorset 039B,E02004267,Dorset 039,E06000059,Dorset,1830,61,67,65,98,63,54,69,66,75,105,156,159,158,163,191,145,65,70
E01020486,Dorset 033D,22393.0,Dorset,Rural,NHS Dorset Integrated Care Board,E01020486,Dorset 033D,E02004265,Dorset 033,E06000059,Dorset,1711,94,89,69,59,46,88,82,87,83,93,104,123,152,125,144,104,86,83
E01020488,Dorset 033F,12404.0,Dorset,Rural,NHS Dorset Integrated Care Board,E01020488,Dorset 033F,E02004265,Dorset 033,E06000059,Dorset,1494,66,72,78,72,77,67,60,80,84,80,115,102,98,103,135,100,57,48
E01020487,Dorset 033E,21778.0,Dorset,Rural,NHS Dorset Integrated Care Board,E01020487,Dorset 033E,E02004265,Dorset 033,E06000059,Dorset,1230,59,66,82,54,46,54,63,72,67,91,67,90,81,79,102,70,49,38
E01020476,Dorset 033A,17265.0,Dorset,Rural,NHS Dorset Integrated Care Board,E01020476,Dorset 033A,E02004265,Dorset 033,E06000059,Dorset,1196,33,51,62,54,40,31,33,34,34,76,100,114,113,114,114,79,49,65
E01020469,Dorset 027B,15176.0,Dorset,Rural,NHS Dorset Integrated Care Board,E01020469,Dorset 027B,E02004263,Dorset 027,E06000059,Dorset,2074,112,147,144,124,84,103,137,148,128,123,125,116,144,115,132,78,50,64
E01020442,Dorset 009A,17040.0,Dorset,Rural,NHS Dorset Integrated Care Board,E01020442,Dorset 009A,E02004260,Dorset 009,E06000059,Dorset,1974,69,73,87,87,67,72,81,74,86,111,155,193,173,185,170,135,86,70
E01020485,Dorset 033C,15410.0,Dorset,Rural,NHS Dorset Integrated Care Board,E01020485,Dorset 033C,E02004265,Dorset 033,E06000059,Dorset,1445,40,54,45,51,66,80,63,47,39,81,107,129,108,107,131,107,85,105
E01020477,Dorset 033B,20178.0,Dorset,Rural,NHS Dorset Integrated Care Board,E01020477,Dorset 033B,E02004265,Dorset 033,E06000059,Dorset,1421,68,87,90,67,64,66,73,66,69,69,90,143,108,77,104,80,46,54
E01020474,Dorset 028D,24062.0,Dorset,Urban,NHS Dorset Integrated Care Board,E01020474,Dorset 028D,E02004264,Dorset 028,E06000059,Dorset,1928,43,80,84,84,69,73,59,68,90,105,161,167,167,158,198,140,98,84
E01020470,Dorset 027C,32050.0,Dorset,Rural,NHS Dorset Integrated Care Board,E01020470,Dorset 027C,E02004263,Dorset 027,E06000059,Dorset,1811,59,77,93,74,64,47,60,73,90,100,143,156,136,158,172,155,85,69
E01020409,Dorset 013C,29083.0,Dorset,Rural,NHS Dorset Integrated Care Board,E01020409,Dorset 013C,E02004247,Dorset 013,E06000059,Dorset,1298,37,63,69,74,62,44,42,49,64,91,108,119,109,106,106,71,39,45
E01020410,Dorset 013D,14201.0,Dorset,Rural,NHS Dorset Integrated Care Board,E01020410,Dorset 013D,E02004247,Dorset 013,E06000059,Dorset,1256,37,74,89,71,53,56,58,65,58,78,105,124,104,75,89,43,33,44
E01034378,Dorset 009D,,Dorset,Rural,NHS Dorset Integrated Care Board,E01034378,Dorset 009D,E02004260,Dorset 009,E06000059,Dorset,2641,160,191,154,302,255,198,233,259,178,119,85,98,76,91,104,63,35,40
E01034378,Dorset 009D,,Dorset,Rural,NHS Dorset Integrated Care Board,E01034378,Dorset 009D,E02004260,Dorset 009,E06000059,Dorset,2641,160,191,154,302,255,198,233,259,178,119,85,98,76,91,104,63,35,40
E01020426,Dorset 021A,29927.0,Dorset,Urban,NHS Dorset Integrated Care Board,E01020426,Dorset 021A,E02004252,Dorset 021,E06000059,Dorset,1807,53,81,101,84,74,72,70,57,101,92,112,125,121,119,150,135,112,148
E01020380,Dorset 017C,32724.0,Dorset,Urban,NHS Dorset Integrated Care Board,E01020380,Dorset 017C,E02004249,Dorset 017,E06000059,Dorset,1699,125,101,95,70,74,144,93,89,96,88,112,109,87,109,139,81,48,39
E01020396,Dorset 013A,11987.0,Dorset,Rural,NHS Dorset Integrated Care Board,E01020396,Dorset 013A,E02004247,Dorset 013,E06000059,Dorset,1116,40,62,69,45,28,28,37,60,62,74,80,109,110,109,84,51,30,38
E01020397,Dorset 007D,15809.0,Dorset,Rural,NHS Dorset Integrated Care Board,E01020397,Dorset 007D,E02004243,Dorset 007,E06000059,Dorset,1416,52,77,86,67,48,45,67,60,70,103,129,104,113,121,113,77,39,45
E01034375,Dorset 003E,,Dorset,Rural,NHS Dorset Integrated Care Board,E01034375,Dorset 003E,E02004257,Dorset 003,E06000059,Dorset,1546,76,70,84,69,57,93,90,85,65,97,123,119,120,98,99,70,59,72
E01034374,Dorset 003D,,Dorset,Rural,NHS Dorset Integrated Care Board,E01034374,Dorset 003D,E02004257,Dorset 003,E06000059,Dorset,2181,199,231,191,138,129,199,211,213,145,136,106,80,70,51,43,14,18,7
