LSOA21CD,LSOA21NM,IMD_Rank,LAD22NM,Urban_rural_flag,ICB23NM,lsoa21cd,lsoa21nm,msoa21cd,msoa21nm,ladcd,ladnm,total_population,age_0_4,age_5_9,age_10_14,age_15_19,age_20_24,age_25_29,age_30_34,age_35_39,age_40_44,age_45_49,age_50_54,age_55_59,age_60_64,age_65_69,age_70_74,age_75_79,age_80_84,age_85_plus
E01014457,Bath and North East Somerset 015C,31101.0,Bath and North East Somerset,Urban,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",E01014457,Bath and North East Somerset 015C,E02002999,Bath and North East Somerset 015,E06000022,Bath and North East Somerset,1414,60,57,75,78,110,71,87,79,73,84,96,98,77,83,130,60,45,51
E01014436,Bath and North East Somerset 014B,29433.0,Bath and North East Somerset,Urban,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",E01014436,Bath and North East Somerset 014B,E02002998,Bath and North East Somerset 014,E06000022,Bath and North East Somerset,1582,53,46,62,116,488,74,61,62,64,82,64,95,68,49,61,57,32,48
E01014462,Bath and North East Somerset 011B,4576.0,Bath and North East Somerset,Urban,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",E01014462,Bath and North East Somerset 011B,E02002995,Bath and North East Somerset 011,E06000022,Bath and North East Somerset,1512,128,136,89,97,162,112,107,120,97,83,97,71,61,51,37,28,19,17
E01014483,Bath and North East Somerset 012E,26007.0,Bath and North East Somerset,Urban,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",E01014483,Bath and North East Somerset 012E,E02002996,Bath and North East Somerset 012,E06000022,Bath and North East Somerset,1473,44,45,79,100,269,120,76,51,67,95,94,113,69,72,81,42,32,24
E01035207,Bath and North East Somerset 013E,,Bath and North East Somerset,Urban,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",E01035207,Bath and North East Somerset 013E,E02002997,Bath and North East Somerset 013,E06000022,Bath and North East Somerset,1462,54,42,29,48,363,240,141,129,77,58,41,72,38,35,36,34,19,6
E01014463,Bath and North East Somerset 011C,3120.0,Bath and North East Somerset,Urban,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",E01014463,Bath and North East Somerset 011C,E02002995,Bath and North East Somerset 011,E06000022,Bath and North East Somerset,1600,79,98,76,68,169,109,102,106,82,104,123,130,74,66,57,61,62,34
E01014371,Bath and North East Somerset 007B,16329.0,Bath and North East Somerset,Urban,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",E01014371,Bath and North East Somerset 007B,E02002991,Bath and North East Somerset 007,E06000022,Bath and North East Somerset,1960,36,28,51,89,375,247,182,117,89,95,100,109,102,85,81,46,56,72
E01014381,Bath and North East Somerset 012B,32511.0,Bath and North East Somerset,Urban,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",E01014381,Bath and North East Somerset 012B,E02002996,Bath and North East Somerset 012,E06000022,Bath and North East Somerset,1499,45,59,76,76,130,94,67,64,79,88,90,107,113,90,84,87,68,82
E01014370,Bath and North East Somerset 007A,12188.0,Bath and North East Somerset,Urban,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",E01014370,Bath and North East Somerset 007A,E02002991,Bath and North East Somerset 007,E06000022,Bath and North East Somerset,1816,27,23,20,73,397,216,143,90,52,85,93,79,81,76,91,82,74,114
E01014427,Bath and North East Somerset 008A,25880.0,Bath and North East Somerset,Urban,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",E01014427,Bath and North East Somerset 008A,E02002992,Bath and North East Somerset 008,E06000022,Bath and North East Somerset,1264,56,58,55,66,201,113,76,74,61,93,80,89,72,36,50,31,28,25
E01014429,Bath and North East Somerset 008C,30814.0,Bath and North East Somerset,Urban,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",E01014429,Bath and North East Somerset 008C,E02002992,Bath and North East Somerset 008,E06000022,Bath and North East Somerset,1570,81,111,120,103,111,62,82,103,102,146,112,115,64,80,74,45,27,32
E01033080,Bath and North East Somerset 009E,18210.0,Bath and North East Somerset,Urban,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",E01033080,Bath and North East Somerset 009E,E02002993,Bath and North East Somerset 009,E06000022,Bath and North East Somerset,2228,48,35,50,92,509,305,199,118,115,112,134,103,105,98,80,50,44,31
E01014372,Bath and North East Somerset 007C,19305.0,Bath and North East Somerset,Urban,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",E01014372,Bath and North East Somerset 007C,E02002991,Bath and North East Somerset 007,E06000022,Bath and North East Somerset,1878,41,22,44,86,354,263,176,122,97,105,106,124,71,84,76,53,25,29
E01014405,Bath and North East Somerset 009A,31930.0,Bath and North East Somerset,Urban,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",E01014405,Bath and North East Somerset 009A,E02002993,Bath and North East Somerset 009,E06000022,Bath and North East Somerset,2133,100,99,99,139,325,146,134,117,116,141,130,135,95,93,82,64,36,82
E01014468,Bath and North East Somerset 006D,29581.0,Bath and North East Somerset,Urban,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",E01014468,Bath and North East Somerset 006D,E02002990,Bath and North East Somerset 006,E06000022,Bath and North East Somerset,1477,49,57,64,73,185,195,102,95,102,79,98,112,67,49,55,42,30,23
E01014414,Bath and North East Somerset 007F,17804.0,Bath and North East Somerset,Urban,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",E01014414,Bath and North East Somerset 007F,E02002991,Bath and North East Somerset 007,E06000022,Bath and North East Somerset,1524,44,34,38,70,260,180,138,92,85,94,100,110,72,55,64,36,31,21
E01014428,Bath and North East Somerset 008B,31452.0,Bath and North East Somerset,Urban,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",E01014428,Bath and North East Somerset 008B,E02002992,Bath and North East Somerset 008,E06000022,Bath and North East Somerset,1309,33,65,94,115,114,54,53,39,88,107,123,81,80,56,54,47,46,60
E01014467,Bath and North East Somerset 006C,28411.0,Bath and North East Somerset,Urban,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",E01014467,Bath and North East Somerset 006C,E02002990,Bath and North East Somerset 006,E06000022,Bath and North East Somerset,1541,48,59,70,59,153,180,113,93,102,118,98,101,81,81,73,59,30,23
E01014430,Bath and North East Somerset 008D,27960.0,Bath and North East Somerset,Urban,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",E01014430,Bath and North East Somerset 008D,E02002992,Bath and North East Somerset 008,E06000022,Bath and North East Somerset,1574,65,76,85,79,59,61,91,75,89,106,124,97,112,100,128,96,57,74
E01014466,Bath and North East Somerset 006B,16412.0,Bath and North East Somerset,Urban,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",E01014466,Bath and North East Somerset 006B,E02002990,Bath and North East Somerset 006,E06000022,Bath and North East Somerset,1302,72,71,61,85,122,78,93,100,90,79,106,111,72,63,37,30,17,15
E01014412,Bath and North East Somerset 007D,31817.0,Bath and North East Somerset,Urban,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",E01014412,Bath and North East Somerset 007D,E02002991,Bath and North East Somerset 007,E06000022,Bath and North East Somerset,1335,40,59,78,69,138,85,58,57,79,100,116,120,79,65,80,49,35,28
E01014479,Bath and North East Somerset 005C,31271.0,Bath and North East Somerset,Urban,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",E01014479,Bath and North East Somerset 005C,E02002989,Bath and North East Somerset 005,E06000022,Bath and North East Somerset,1415,51,69,85,63,79,71,92,65,92,107,97,96,110,77,61,70,52,78
E01014465,Bath and North East Somerset 006A,29295.0,Bath and North East Somerset,Urban,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",E01014465,Bath and North East Somerset 006A,E02002990,Bath and North East Somerset 006,E06000022,Bath and North East Somerset,1543,89,79,93,78,94,100,119,82,116,134,130,109,68,73,78,44,37,20
E01014480,Bath and North East Somerset 005D,19081.0,Bath and North East Somerset,Urban,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",E01014480,Bath and North East Somerset 005D,E02002989,Bath and North East Somerset 005,E06000022,Bath and North East Somerset,1469,74,96,102,75,90,86,122,91,126,102,97,91,62,58,48,53,51,45
E01014404,Bath and North East Somerset 002C,9638.0,Bath and North East Somerset,Urban,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",E01014404,Bath and North East Somerset 002C,E02002986,Bath and North East Somerset 002,E06000022,Bath and North East Somerset,2098,165,151,124,105,119,172,180,137,124,142,122,122,97,82,90,77,38,51
E01035205,Bath and North East Somerset 002D,,Bath and North East Somerset,Urban,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",E01035205,Bath and North East Somerset 002D,E02002986,Bath and North East Somerset 002,E06000022,Bath and North East Somerset,1695,129,102,89,70,91,113,152,123,80,84,99,104,104,80,82,79,60,54
E01014401,Bath and North East Somerset 001C,12117.0,Bath and North East Somerset,Urban,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",E01014401,Bath and North East Somerset 001C,E02002985,Bath and North East Somerset 001,E06000022,Bath and North East Somerset,1694,95,111,121,87,83,94,114,133,103,108,107,123,102,92,86,50,46,39
E01014400,Bath and North East Somerset 001B,25118.0,Bath and North East Somerset,Urban,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",E01014400,Bath and North East Somerset 001B,E02002985,Bath and North East Somerset 001,E06000022,Bath and North East Somerset,2625,162,153,136,103,141,175,224,207,158,158,165,155,141,113,148,107,85,94
E01014399,Bath and North East Somerset 001A,18853.0,Bath and North East Somerset,Urban,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",E01014399,Bath and North East Somerset 001A,E02002985,Bath and North East Somerset 001,E06000022,Bath and North East Somerset,2468,166,162,138,82,104,166,208,211,151,112,117,122,117,118,138,103,110,143
E01014396,Bath and North East Somerset 003B,26401.0,Bath and North East Somerset,Urban,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",E01014396,Bath and North East Somerset 003B,E02002987,Bath and North East Somerset 003,E06000022,Bath and North East Somerset,1514,62,81,79,76,85,87,81,101,83,118,93,104,72,82,99,63,69,79
E01031993,Wiltshire 062C,22309.0,Wiltshire,Rural,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",E01031993,Wiltshire 062C,E02006677,Wiltshire 062,E06000054,Wiltshire,1421,47,82,84,62,54,37,83,74,95,78,110,106,86,107,88,108,56,64
E01031995,Wiltshire 062E,27264.0,Wiltshire,Rural,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",E01031995,Wiltshire 062E,E02006677,Wiltshire 062,E06000054,Wiltshire,1878,100,106,101,78,66,95,109,92,114,123,143,146,129,107,143,82,66,78
E01031970,Wiltshire 060A,31402.0,Wiltshire,Rural,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",E01031970,Wiltshire 060A,E02006675,Wiltshire 060,E06000054,Wiltshire,1642,58,103,88,62,53,62,92,65,104,109,118,125,136,124,124,103,65,51
E01031973,Wiltshire 062A,27997.0,Wiltshire,Rural,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",E01031973,Wiltshire 062A,E02006677,Wiltshire 062,E06000054,Wiltshire,1865,50,87,109,127,78,53,30,71,90,146,152,182,166,119,168,89,70,78
E01031972,Wiltshire 060C,30260.0,Wiltshire,Rural,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",E01031972,Wiltshire 060C,E02006675,Wiltshire 060,E06000054,Wiltshire,1549,39,80,101,93,54,38,40,76,80,107,134,141,125,118,124,89,56,54
E01034558,Wiltshire 066E,,Wiltshire,Urban,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",E01034558,Wiltshire 066E,E02007026,Wiltshire 066,E06000054,Wiltshire,1615,262,216,151,72,44,137,233,229,135,72,39,12,6,4,0,1,1,1
E01034555,Wiltshire 065E,,Wiltshire,Rural,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",E01034555,Wiltshire 065E,E02007025,Wiltshire 065,E06000054,Wiltshire,2177,142,140,150,266,193,300,179,207,127,98,92,81,57,62,42,20,17,4
E01032007,Wiltshire 059C,20342.0,Wiltshire,Urban,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",E01032007,Wiltshire 059C,E02006674,Wiltshire 059,E06000054,Wiltshire,1718,121,99,136,86,78,120,111,158,142,123,129,107,104,73,66,29,24,12
E01032005,Wiltshire 059A,28009.0,Wiltshire,Urban,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",E01032005,Wiltshire 059A,E02006674,Wiltshire 059,E06000054,Wiltshire,1299,72,78,67,65,44,38,68,69,81,84,84,94,99,87,84,66,48,71
E01032021,Wiltshire 056D,25513.0,Wiltshire,Urban,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",E01032021,Wiltshire 056D,E02006671,Wiltshire 056,E06000054,Wiltshire,1650,78,68,73,105,71,109,146,128,105,117,98,100,90,74,90,74,53,71
E01032023,Wiltshire 059D,6535.0,Wiltshire,Urban,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",E01032023,Wiltshire 059D,E02006674,Wiltshire 059,E06000054,Wiltshire,1815,82,113,92,110,127,121,133,110,108,88,96,105,105,103,89,78,64,91
E01032015,Wiltshire 056B,20245.0,Wiltshire,Urban,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",E01032015,Wiltshire 056B,E02006671,Wiltshire 056,E06000054,Wiltshire,1295,45,76,74,60,42,102,85,72,81,96,92,108,93,81,63,46,30,49
E01034550,Wiltshire 057G,,Wiltshire,Urban,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",E01034550,Wiltshire 057G,E02006672,Wiltshire 057,E06000054,Wiltshire,1134,46,58,75,65,54,48,64,57,71,82,74,91,81,63,78,49,48,30
E01032016,Wiltshire 056C,21846.0,Wiltshire,Urban,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",E01032016,Wiltshire 056C,E02006671,Wiltshire 056,E06000054,Wiltshire,1321,49,58,79,57,63,74,83,84,83,96,116,101,86,94,85,55,28,30
E01032012,Wiltshire 057C,29359.0,Wiltshire,Urban,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",E01032012,Wiltshire 057C,E02006672,Wiltshire 057,E06000054,Wiltshire,1794,49,83,90,96,50,44,61,77,90,98,137,131,102,129,156,124,119,158
E01032020,Wiltshire 053C,28010.0,Wiltshire,Urban,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",E01032020,Wiltshire 053C,E02006668,Wiltshire 053,E06000054,Wiltshire,1477,54,73,105,81,64,49,73,66,85,109,113,126,105,90,93,82,52,57
E01031986,Wiltshire 051C,11103.0,Wiltshire,Urban,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",E01031986,Wiltshire 051C,E02006666,Wiltshire 051,E06000054,Wiltshire,1222,53,66,59,63,64,68,74,68,77,94,87,89,60,68,74,54,49,55
E01032000,Wiltshire 057A,18878.0,Wiltshire,Rural,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",E01032000,Wiltshire 057A,E02006672,Wiltshire 057,E06000054,Wiltshire,2163,80,95,107,117,121,158,108,104,120,143,140,161,147,128,157,106,76,95
E01032006,Wiltshire 059B,30247.0,Wiltshire,Urban,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",E01032006,Wiltshire 059B,E02006674,Wiltshire 059,E06000054,Wiltshire,1212,60,64,87,61,61,45,71,68,73,97,92,94,83,65,82,54,18,37
E01031990,Wiltshire 054A,15821.0,Wiltshire,Rural,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",E01031990,Wiltshire 054A,E02006669,Wiltshire 054,E06000054,Wiltshire,1952,55,118,121,75,91,59,64,84,91,129,154,187,172,140,147,116,80,69
E01032027,Wiltshire 054C,16566.0,Wiltshire,Rural,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",E01032027,Wiltshire 054C,E02006669,Wiltshire 054,E06000054,Wiltshire,1316,43,46,54,43,38,44,51,47,70,88,120,120,119,98,109,98,69,59
E01032008,Wiltshire 058A,12958.0,Wiltshire,Urban,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",E01032008,Wiltshire 058A,E02006673,Wiltshire 058,E06000054,Wiltshire,1491,63,85,103,71,62,73,95,74,84,92,92,91,110,110,95,81,61,49
E01032009,Wiltshire 058B,30217.0,Wiltshire,Urban,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",E01032009,Wiltshire 058B,E02006673,Wiltshire 058,E06000054,Wiltshire,1800,55,49,85,77,72,64,78,70,82,99,115,112,135,162,172,142,106,125
E01032022,Wiltshire 058C,15295.0,Wiltshire,Urban,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",E01032022,Wiltshire 058C,E02006673,Wiltshire 058,E06000054,Wiltshire,1744,69,59,42,44,106,143,135,120,98,92,106,97,111,94,106,107,92,123
E01032003,Wiltshire 055C,20591.0,Wiltshire,Urban,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",E01032003,Wiltshire 055C,E02006670,Wiltshire 055,E06000054,Wiltshire,1770,90,84,73,55,89,131,151,134,123,112,102,106,103,95,99,69,61,93
E01032014,Wiltshire 056A,10909.0,Wiltshire,Urban,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",E01032014,Wiltshire 056A,E02006671,Wiltshire 056,E06000054,Wiltshire,1893,64,61,64,57,106,157,170,106,111,120,114,110,95,85,122,108,106,137
E01032002,Wiltshire 055B,21921.0,Wiltshire,Urban,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",E01032002,Wiltshire 055B,E02006670,Wiltshire 055,E06000054,Wiltshire,1319,57,42,62,40,81,108,103,89,88,80,89,111,85,86,67,39,44,48
E01032001,Wiltshire 055A,23434.0,Wiltshire,Urban,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",E01032001,Wiltshire 055A,E02006670,Wiltshire 055,E06000054,Wiltshire,1470,53,70,91,74,53,59,82,88,96,92,116,124,134,92,97,73,30,46
E01032024,Wiltshire 055D,22452.0,Wiltshire,Urban,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",E01032024,Wiltshire 055D,E02006670,Wiltshire 055,E06000054,Wiltshire,2343,144,140,98,79,127,217,244,222,154,171,170,131,134,99,82,59,43,29
E01031983,Wiltshire 052D,6328.0,Wiltshire,Urban,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",E01031983,Wiltshire 052D,E02006667,Wiltshire 052,E06000054,Wiltshire,1946,155,166,152,109,106,109,137,163,146,127,134,125,87,75,62,45,28,20
E01032019,Wiltshire 053B,12970.0,Wiltshire,Urban,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",E01032019,Wiltshire 053B,E02006668,Wiltshire 053,E06000054,Wiltshire,1431,73,77,82,85,55,63,116,64,55,101,104,119,86,72,69,71,55,84
E01032040,Wiltshire 054F,11305.0,Wiltshire,Rural,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",E01032040,Wiltshire 054F,E02006669,Wiltshire 054,E06000054,Wiltshire,1402,55,90,85,67,62,49,84,89,77,84,102,104,96,92,90,63,55,58
E01032038,Wiltshire 054D,24627.0,Wiltshire,Rural,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",E01032038,Wiltshire 054D,E02006669,Wiltshire 054,E06000054,Wiltshire,1324,50,68,54,49,30,42,56,77,78,92,92,105,74,85,119,102,68,83
E01032039,Wiltshire 054E,21755.0,Wiltshire,Rural,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",E01032039,Wiltshire 054E,E02006669,Wiltshire 054,E06000054,Wiltshire,2114,153,111,95,77,78,146,183,186,133,130,151,140,123,96,102,66,77,67
E01032013,Wiltshire 049A,12416.0,Wiltshire,Rural,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",E01032013,Wiltshire 049A,E02006664,Wiltshire 049,E06000054,Wiltshire,2032,94,129,141,87,76,82,103,110,95,111,179,180,166,153,119,103,66,38
E01032696,Wiltshire 045F,21304.0,Wiltshire,Rural,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",E01032696,Wiltshire 045F,E02006661,Wiltshire 045,E06000054,Wiltshire,2304,138,121,153,129,136,145,166,153,139,116,153,197,160,117,100,67,48,66
E01031842,Wiltshire 038A,19979.0,Wiltshire,Rural,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",E01031842,Wiltshire 038A,E02006642,Wiltshire 038,E06000054,Wiltshire,1901,85,96,103,89,67,52,72,90,102,114,175,198,206,141,137,79,46,49
E01031884,Wiltshire 012E,18455.0,Wiltshire,Rural,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",E01031884,Wiltshire 012E,E02006634,Wiltshire 012,E06000054,Wiltshire,1558,45,77,87,74,49,49,56,67,87,111,129,182,139,120,112,79,50,45
E01032025,Wiltshire 053D,19439.0,Wiltshire,Urban,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",E01032025,Wiltshire 053D,E02006668,Wiltshire 053,E06000054,Wiltshire,1398,48,62,59,53,59,79,76,67,78,92,120,131,111,108,99,80,46,30
E01031981,Wiltshire 052B,6324.0,Wiltshire,Urban,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",E01031981,Wiltshire 052B,E02006667,Wiltshire 052,E06000054,Wiltshire,1575,103,111,134,105,105,101,83,109,106,91,111,105,85,67,71,42,32,14
E01031982,Wiltshire 052C,15983.0,Wiltshire,Urban,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",E01031982,Wiltshire 052C,E02006667,Wiltshire 052,E06000054,Wiltshire,1419,68,87,83,75,72,72,96,90,90,80,105,113,93,95,79,40,46,35
E01031980,Wiltshire 052A,10442.0,Wiltshire,Urban,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",E01031980,Wiltshire 052A,E02006667,Wiltshire 052,E06000054,Wiltshire,2686,276,245,192,129,149,263,285,240,166,143,155,125,98,72,60,54,20,14
E01032018,Wiltshire 053A,29828.0,Wiltshire,Urban,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",E01032018,Wiltshire 053A,E02006668,Wiltshire 053,E06000054,Wiltshire,1582,42,90,93,79,71,46,39,52,97,118,121,127,134,106,147,110,56,54
E01031979,Wiltshire 048F,22131.0,Wiltshire,Urban,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",E01031979,Wiltshire 048F,E02006663,Wiltshire 048,E06000054,Wiltshire,2075,64,87,83,98,108,99,108,113,101,114,159,161,165,141,131,98,103,142
E01034543,Wiltshire 045H,,Wiltshire,Urban,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",E01034543,Wiltshire 045H,E02006661,Wiltshire 045,E06000054,Wiltshire,1342,173,157,107,74,73,131,182,161,125,70,43,23,12,4,2,3,0,2
E01034542,Wiltshire 045G,,Wiltshire,Urban,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",E01034542,Wiltshire 045G,E02006661,Wiltshire 045,E06000054,Wiltshire,1919,200,133,85,148,260,413,309,236,82,27,7,5,6,4,0,3,0,1
E01031882,Wiltshire 038C,21790.0,Wiltshire,Rural,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",E01031882,Wiltshire 038C,E02006642,Wiltshire 038,E06000054,Wiltshire,1985,89,109,99,105,81,81,96,125,123,156,151,158,137,113,129,120,61,52
E01031871,Wiltshire 024D,17094.0,Wiltshire,Rural,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",E01031871,Wiltshire 024D,E02006636,Wiltshire 024,E06000054,Wiltshire,1703,75,77,111,79,57,79,62,70,95,113,150,194,128,107,136,80,45,45
E01032026,Wiltshire 045D,28818.0,Wiltshire,Rural,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",E01032026,Wiltshire 045D,E02006661,Wiltshire 045,E06000054,Wiltshire,1611,59,67,89,74,60,49,62,68,87,99,144,179,154,112,119,96,52,41
E01031857,Wiltshire 034B,22228.0,Wiltshire,Rural,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",E01031857,Wiltshire 034B,E02006641,Wiltshire 034,E06000054,Wiltshire,1516,56,72,96,67,52,63,72,73,82,86,130,159,139,96,83,58,52,80
E01031883,Wiltshire 034D,26584.0,Wiltshire,Rural,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",E01031883,Wiltshire 034D,E02006641,Wiltshire 034,E06000054,Wiltshire,1942,64,92,111,95,61,59,70,71,99,118,164,171,165,179,156,127,73,67
E01032692,Wiltshire 025G,18382.0,Wiltshire,Urban,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",E01032692,Wiltshire 025G,E02006637,Wiltshire 025,E06000054,Wiltshire,1143,56,52,58,65,68,69,87,80,58,89,104,69,79,54,60,33,27,35
E01034539,Wiltshire 034F,,Wiltshire,Urban,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",E01034539,Wiltshire 034F,E02006641,Wiltshire 034,E06000054,Wiltshire,1627,127,94,123,85,68,108,133,135,89,121,122,116,94,67,54,28,21,42
E01034538,Wiltshire 034E,,Wiltshire,Rural,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",E01034538,Wiltshire 034E,E02006641,Wiltshire 034,E06000054,Wiltshire,1297,61,75,74,57,49,44,65,71,62,82,118,111,109,99,87,78,31,24
E01031938,Wiltshire 013D,21300.0,Wiltshire,Urban,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",E01031938,Wiltshire 013D,E02006655,Wiltshire 013,E06000054,Wiltshire,1546,69,92,91,80,66,84,85,76,89,126,139,152,94,88,95,64,33,23
E01031937,Wiltshire 013C,13913.0,Wiltshire,Rural,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",E01031937,Wiltshire 013C,E02006655,Wiltshire 013,E06000054,Wiltshire,1114,45,53,57,52,36,32,39,57,45,64,110,106,104,74,85,55,48,52
E01031944,Wiltshire 007B,20290.0,Wiltshire,Rural,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",E01031944,Wiltshire 007B,E02006650,Wiltshire 007,E06000054,Wiltshire,1051,38,41,52,41,34,53,49,45,60,68,97,125,98,78,67,51,34,20
E01031968,Wiltshire 007H,28614.0,Wiltshire,Urban,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",E01031968,Wiltshire 007H,E02006650,Wiltshire 007,E06000054,Wiltshire,1712,52,91,99,74,63,86,75,80,96,141,132,133,136,130,131,104,43,46
E01031867,Wiltshire 038B,19602.0,Wiltshire,Rural,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",E01031867,Wiltshire 038B,E02006642,Wiltshire 038,E06000054,Wiltshire,1789,60,87,89,85,57,74,81,104,94,116,156,193,172,140,110,84,58,29
E01031869,Wiltshire 024B,14520.0,Wiltshire,Rural,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",E01031869,Wiltshire 024B,E02006636,Wiltshire 024,E06000054,Wiltshire,1951,74,110,116,80,88,104,107,102,98,125,154,155,134,115,139,112,64,74
