Code,Name,Address 1,Address 2,Address 3,Address 4,Address 5,Postcode,Type,Parent Organisation Code,Parent Organisation Name,postcode,latitude,longitude,lsoa21cd,msoa21cd,oa21cd,icb_code,local_authority
J81081,Gillingham Medical Practice,The Barn Surgery,Newbury,,Gillingham,Dorset,SP8 4XS,General Practice,QVV,NHS Dorset Integrated Care Board,SP84XS,-2.270253272,51.03596254,E01020443,E02004255,E00103606,E54000041,E06000059
RN3DH,Silton Surgery,Gillingham Road,Silton,,Gillingham,Dorset,SP8 5DF,General Practice,QVV,NHS Dorset Integrated Care Board,SP85DF,-2.31569861,51.07474868,E01020440,E02004256,E00103587,E54000041,E06000059
RDYML,Lilliput Surgery,Lindisfarne,Elms Avenue,,Poole,Dorset,BH14 8EE,General Practice,QVV,NHS Dorset Integrated Care Board,BH148EE,-1.9539457,50.71173873,E01015455,E02003210,E00078127,E54000041,E06000058
RDYMM,Corfe Castle Surgery,Toms Mead,West Street,Corfe Castle,Wareham,Dorset,BH20 5HH,General Practice,QVV,NHS Dorset Integrated Care Board,BH205HH,-2.059450118,50.63586964,E01020466,E02004267,E00103749,E54000041,E06000059
RDYME,"Quarterjack GP Surgery, Wimborne",Rodways Corner,,,Wimborne,Dorset,BH21 1AP,General Practice,QVV,NHS Dorset Integrated Care Board,BH211AP,-1.982750723,50.79812957,E01020428,E02004252,E00103513,E54000041,E06000059
RDYMP,Three Legged Cross Surgery,67-71 Church Road,Three Legged Cross,,Wimborne,Dorset,BH21 6RQ,General Practice,QVV,NHS Dorset Integrated Care Board,BH216RQ,-1.886638931,50.85422522,E01020411,E02004245,E00103436,E54000041,E06000059
RDYDA,The Tricketts Cross Surgery,Corbin Avenue,,,Ferndown,Dorset,BH22 8AZ,General Practice,QVV,NHS Dorset Integrated Care Board,BH228AZ,-1.872246091,50.80798892,E01020394,E02004250,E00103335,E54000041,E06000059
RDYEC,Beaufort Road Surgery,21 Beaufort Road,,,Bournemouth,Dorset,BH6 5AJ,General Practice,QVV,NHS Dorset Integrated Care Board,BH65AJ,-1.814841039,50.72814766,E01015365,E02003189,E00077687,E54000041,E06000058
RDYMQ,Bute House Surgery,Grove Medical Centre,Wootton Grove,,Sherborne,Dorset,DT9 4DL,General Practice,QVV,NHS Dorset Integrated Care Board,DT94DL,-2.513701987,50.95327938,E01020544,E02004269,E00104198,E54000041,E06000059
RDY51,Branksome Clinic,51a Layton Road,,,Poole,Dorset,BH12 2BJ,Polyclinc and General Practice,QVV,NHS Dorset Integrated Care Board,BH122BJ,-1.92998148,50.73089024,E01015390,E02003203,E00077815,E54000041,E06000058
RDYD4,Rosemary Medical Centre,2 Rosemary Gardens,,,Poole,Dorset,BH12 3HF,Polyclinc and General Practice,QVV,NHS Dorset Integrated Care Board,BH123HF,-1.947130269,50.73966707,E01015439,E02003201,E00078079,E54000041,E06000058
RDYD3,Heatherview Medical Centre,2 Alder Hills Industrial Estate,Alder Park,,Poole,Dorset,BH12 4AY,Polyclinc and General Practice,QVV,NHS Dorset Integrated Care Board,BH124AY,-1.913033168,50.7397726,E01015387,E02003202,E00077806,E54000041,E06000058
10006476,Parkstone Health Centre,Mansfield Road,,,Poole,Dorset,BH14 0DJ,Polyclinc and General Practice,QVV,NHS Dorset Integrated Care Board,BH140DJ,-1.942495606,50.72848702,E01015454,E02003210,E00078151,E54000041,E06000058
RDYMW,Evergreen Oak Surgery,43 Commercial Road,,,Poole,Dorset,BH14 0HU,Polyclinc and General Practice,QVV,NHS Dorset Integrated Care Board,BH140HU,-1.958099042,50.72374551,E01015456,E02003204,E00078134,E54000041,E06000058
RDYED,Poole NHS Healthcare Centre,Boots The Chemists,190-196 High Street,,Poole,Dorset,BH15 1SX,Polyclinc and General Practice,QVV,NHS Dorset Integrated Care Board,BH151SX,-1.98098034,50.71898532,E01032659,E02003208,E00172094,E54000041,E06000058
RDY62,Poole Community Health Clinic,Shaftesbury Road,,,Poole,Dorset,BH15 2NT,Polyclinc and General Practice,QVV,NHS Dorset Integrated Care Board,BH152NT,-1.976389312,50.72189812,E01015465,E02003208,E00078217,E54000041,E06000058
8ED38,Parkstone Road Medical Centre,36 Parkstone Road,Parkstone,,Poole,Dorset,BH15 2PG,Polyclinc and General Practice,QVV,NHS Dorset Integrated Care Board,BH152PG,-1.975441298,50.7197217,E01034282,E02003208,E00180448,E54000041,E06000058
RDYCM,Upton Health Centre,Blandford Road North,,,Poole,Dorset,BH16 5PW,Polyclinc and General Practice,QVV,NHS Dorset Integrated Care Board,BH165PW,-2.028701564,50.73883902,E01020472,E02004264,E00103785,E54000041,E06000059
RDY71,Birchwood Medical Centre,Northmead Drive,,,Poole,Dorset,BH17 7XW,Polyclinc and General Practice,QVV,NHS Dorset Integrated Care Board,BH177XW,-1.998459837,50.74021848,E01015417,E02003199,E00077957,E54000041,E06000058
RDY52,Canford Heath Clinic,Neighbourhood Centre,Culliford Crescent,,Poole,Dorset,BH17 9DW,Polyclinc and General Practice,QVV,NHS Dorset Integrated Care Board,BH179DW,-1.96660787,50.75152652,E01015415,E02003197,E00077935,E54000041,E06000058
RDY68,Swanage Health Centre,Railway Station Approach,,,Swanage,Dorset,BH19 1HB,Polyclinc and General Practice,QVV,NHS Dorset Integrated Care Board,BH191HB,-1.960121628,50.60990694,E01020479,E02004268,E00103830,E54000041,E06000059
RDYCN,Wareham Health Centre,Streche Road,,,Wareham,Dorset,BH20 4PG,Polyclinc and General Practice,QVV,NHS Dorset Integrated Care Board,BH204PG,-2.116138121,50.68705859,E01020486,E02004265,E00103861,E54000041,E06000059
RDYNG,Bovington Medical Centre,Sir Richard Hull Road,Bovington,,Wareham,Dorset,BH20 6JA,Polyclinc and General Practice,QVV,NHS Dorset Integrated Care Board,BH206JA,-2.237344665,50.69922156,E01020493,E02004266,E00166076,E54000041,E06000059
RDYFN,Ferndown Health Centre,St. Marys Road,,,Ferndown,Dorset,BH22 9HB,Polyclinc and General Practice,QVV,NHS Dorset Integrated Care Board,BH229HB,-1.894499321,50.80178827,E01020392,E02004250,E00103317,E54000041,E06000059
RDY47,Highcliffe Medical Centre,Heila House,248 Lymington Road,Highcliffe,Christchurch,Dorset,BH23 5ET,Polyclinc and General Practice,QVV,NHS Dorset Integrated Care Board,BH235ET,-1.701908774,50.74121406,E01020350,E02004238,E00103106,E54000041,E06000058
RDYG5,Burton Medical Centre,123 Salisbury Road,Burton,,Christchurch,Dorset,BH23 7JN,Polyclinc and General Practice,QVV,NHS Dorset Integrated Care Board,BH237JN,-1.764859764,50.75285044,E01020345,E02004236,E00103069,E54000041,E06000058
8AG33,Westbourne Medical Centre,Milburn Road,,,Bournemouth,Dorset,BH4 9HJ,Polyclinc and General Practice,QVV,NHS Dorset Integrated Care Board,BH49HJ,-1.903429786,50.72351534,E01015371,E02006883,E00077719,E54000041,E06000058
RDYMN,Shelley Manor Medical Centre,Beechwood Avenue,,,Bournemouth,Dorset,BH5 1LX,Polyclinc and General Practice,QVV,NHS Dorset Integrated Care Board,BH51LX,-1.83445077,50.72383364,E01015280,E02003190,E00077224,E54000041,E06000058
RDYMX,Denmark Road Medical Centre,37 Denmark Road,,,Bournemouth,Dorset,BH9 1PB,Polyclinc and General Practice,QVV,NHS Dorset Integrated Care Board,BH91PB,-1.876111055,50.74704133,E01015377,E02003180,E00077728,E54000041,E06000058
RDYGJ,James Fisher Medical Centre,4 Tolpuddle Gardens,,,Bournemouth,Dorset,BH9 3LQ,Polyclinc and General Practice,QVV,NHS Dorset Integrated Care Board,BH93LQ,-1.861216152,50.76083726,E01015351,E02003175,E00077629,E54000041,E06000058
RDYHA,Atrium Health Centre,7 Weymouth Avenue,,,Dorchester,Dorset,DT1 1QR,Polyclinc and General Practice,QVV,NHS Dorset Integrated Care Board,DT11QR,-2.438319303,50.71084187,E01032645,E02007006,E00183089,E54000041,E06000059
RDYJR,Sturminster Newton Health Centre,Barnes Close,,,Sturminster Newton,Dorset,DT10 1BN,Polyclinc and General Practice,QVV,NHS Dorset Integrated Care Board,DT101BN,-2.302526735,50.92629431,E01020458,E02004258,E00103705,E54000041,E06000059
10007156,Sturminster Newton Health Centre (Dental Suite),Old Market Hill,,,Sturminster Newton,Dorset,DT10 1QU,Polyclinc and General Practice,QVV,NHS Dorset Integrated Care Board,DT101QU,-2.303847968,50.92817028,E01034377,E02004258,E00171760,E54000041,E06000059
RDYJP,Littlemoor Health Centre,Louviers Road,,,Weymouth,Dorset,DT3 6SA,Polyclinc and General Practice,QVV,NHS Dorset Integrated Care Board,DT36SA,-2.454973558,50.64778354,E01020552,E02004281,E00104239,E54000041,E06000059
RDYF9,Bridges Medical Centre,26 Commercial Road,,,Weymouth,Dorset,DT4 7DW,Polyclinc and General Practice,QVV,NHS Dorset Integrated Care Board,DT47DW,-2.456034643,50.61421802,E01020554,E02004284,E00104262,E54000041,E06000059
RBD11,Wyke Regis Health Centre,Portland Road,,,Weymouth,Dorset,DT4 9BE,Polyclinc and General Practice,QVV,NHS Dorset Integrated Care Board,DT49BE,-2.475073943,50.59466325,E01020588,E02004287,E00104436,E54000041,E06000059
RBD14,Portland Health Centre,Castle Road,,,Portland,Dorset,DT5 1AX,Polyclinc and General Practice,QVV,NHS Dorset Integrated Care Board,DT51AX,-2.444822109,50.5658165,E01020569,E02004288,E00183056,E54000041,E06000059
10006593,Portland Health Centre,Park Estate Road,,,Portland,Dorset,DT5 2BJ,Polyclinc and General Practice,QVV,NHS Dorset Integrated Care Board,DT52BJ,-2.437278154,50.54401913,E01020562,E02004289,E00104305,E54000041,E06000059
RDYFM,Ammonite Health Partnership: Bridport Medical Centre,West Allington,,,Bridport,Dorset,DT6 5BN,Polyclinc and General Practice,QVV,NHS Dorset Integrated Care Board,DT65BN,-2.768035967,50.73424327,E01020503,E02004276,E00103958,E54000041,E06000059
RDYE5,Lyme Regis Medical Centre,Uplyme Road,,,Lyme Regis,Dorset,DT7 3LS,Polyclinc and General Practice,QVV,NHS Dorset Integrated Care Board,DT73LS,-2.946649012,50.72985401,E01020532,E02004273,E00104128,E54000041,E06000059
RDY88,The Apples Medical Centre,East Mill Lane,,,Sherborne,Dorset,DT9 3DG,Polyclinc and General Practice,QVV,NHS Dorset Integrated Care Board,DT93DG,-2.508606799,50.948203,E01020542,E02004269,E00104200,E54000041,E06000059
RDYJQ,Blackmore Vale Partnership: Abbey View Medical Centre,Salisbury Road,,,Shaftesbury,Dorset,SP7 8DH,Polyclinc and General Practice,QVV,NHS Dorset Integrated Care Board,SP78DH,-2.1912774,51.00283846,E01020457,E02004257,E00103692,E54000041,E06000059
RDYA3,Gillingham Medical Centre,Peacemarsh Surgery,Marlott Road,,Gillingham,Dorset,SP8 4FA,Polyclinc and General Practice,QVV,NHS Dorset Integrated Care Board,SP84FA,-2.282718542,51.04773977,E01020450,E02004256,E00103647,E54000041,E06000059
Y02519,Gloucester Health Access Centre,Quayside House,Quay Street,,Gloucester,Gloucestershire,GL1 2TZ,General Practice,QR1,NHS Gloucestershire Integrated Care Board,GL12TZ,-2.251590576,51.86619488,E01034792,E02004639,E00186359,E54000043,E07000081
L84052,Severnside Medical Practice,Quayside House,Quay Street,,Gloucester,Gloucestershire,GL1 2TZ,General Practice,QR1,NHS Gloucestershire Integrated Care Board,GL12TZ,-2.251590576,51.86619488,E01034792,E02004639,E00186359,E54000043,E07000081
L84081,Kingsholm Surgery,Alvin Street,,,Gloucester,Gloucestershire,GL1 3EN,General Practice,QR1,NHS Gloucestershire Integrated Care Board,GL13EN,-2.239023499,51.86802828,E01022311,E02004637,E00113409,E54000043,E07000081
L84026,Aspen Medical Practice,Aspen Centre,Horton Road,,Gloucester,Gloucestershire,GL1 3PX,General Practice,QR1,NHS Gloucestershire Integrated Care Board,GL13PX,-2.226898873,51.86563376,E01022312,E02004637,E00113410,E54000043,E07000081
X7D1R,Rosebank Health: Bartongate Surgery,115 Barton Street,,,Gloucester,Gloucestershire,GL1 4HR,General Practice,QR1,NHS Gloucestershire Integrated Care Board,GL14HR,-2.237564226,51.86120713,E01022289,E02004640,E00113325,E54000043,E07000081
L84034,Partners in Health,Pavillion Family Doctors,153a Stroud Road,,Gloucester,Gloucestershire,GL1 5JJ,General Practice,QR1,NHS Gloucestershire Integrated Care Board,GL15JJ,-2.242590073,51.85339274,E01022328,E02004643,E00113495,E54000043,E07000081
L84050,Rosebank Health,Rosebank Surgery,153b Stroud Road,,Gloucester,Gloucestershire,GL1 5JQ,General Practice,QR1,NHS Gloucestershire Integrated Care Board,GL15JQ,-2.242193868,51.85261134,E01022327,E02004644,E00113500,E54000043,E07000081
L84080,The Willow Tree Practice,31 High Street,,,Stonehouse,Gloucestershire,GL10 2NG,General Practice,QR1,NHS Gloucestershire Integrated Care Board,GL102NG,-2.282779449,51.74709191,E01022401,E02004655,E00113880,E54000043,E07000082
L84075,Walnut Tree Practice,May Lane Surgery,27 May Lane,,Dursley,Gloucestershire,GL11 4JN,General Practice,QR1,NHS Gloucestershire Integrated Care Board,GL114JN,-2.357425479,51.68003008,E01022372,E02004664,E00113723,E54000043,E07000082
L84060,Cam & Uley Family Practice,The Cam Surgery Fairmead,Glebelands,Cam,Dursley,Gloucestershire,GL11 5NE,General Practice,QR1,NHS Gloucestershire Integrated Care Board,GL115NE,-2.363195473,51.69979304,E01022361,E02004661,E00113671,E54000043,E07000082
L84051,Chipping Surgery,Symn Lane,,,Wotton-Under-Edge,Gloucestershire,GL12 7BD,General Practice,QR1,NHS Gloucestershire Integrated Care Board,GL127BD,-2.354072457,51.63585719,E01022417,E02004665,E00113963,E54000043,E07000082
L84027,Culverhay Surgery,Culverhay,,,Wotton-Under-Edge,Gloucestershire,GL12 7LS,General Practice,QR1,NHS Gloucestershire Integrated Care Board,GL127LS,-2.348648616,51.63892148,E01022417,E02004665,E00113967,E54000043,E07000082
L84027003,Culverhay Surgery: Berkeley Surgery,Marybrook Street,,,Berkeley,Gloucestershire,GL13 9BL,General Practice,QR1,NHS Gloucestershire Integrated Care Board,GL139BL,-2.45831578,51.69235721,E01022353,E02004662,E00113617,E54000043,E07000082
C9A5X,Newnham Surgery,Rodley Road,,,Westbury-on-Severn,Gloucestershire,GL14 1PF,General Practice,QR1,NHS Gloucestershire Integrated Care Board,GL141PF,-2.404650372,51.82122634,E01022266,E02004630,E00113190,E54000043,E07000080
L84046,Dockham Surgery,Cinderford Medical Centre,Valley Road,,Cinderford,Gloucestershire,GL14 2NX,General Practice,QR1,NHS Gloucestershire Integrated Care Board,GL142NX,-2.508647054,51.82378938,E01022238,E02004629,E00113049,E54000043,E07000080
L84028,Forest Health Care,Cinderford Medical Centre,Valley Road,,Cinderford,Gloucestershire,GL14 2NX,General Practice,QR1,NHS Gloucestershire Integrated Care Board,GL142NX,-2.508647054,51.82378938,E01022238,E02004629,E00113049,E54000043,E07000080
L84029,Blakeney Surgery,Millend,,,Blakeney,Gloucestershire,GL15 4ED,General Practice,QR1,NHS Gloucestershire Integrated Care Board,GL154ED,-2.476363543,51.75911688,E01022228,E02004630,E00112989,E54000043,E07000080
L84021,Yorkley & Bream Practice,Yorkley Health Centre,Bailey Hill,Yorkley,Lydney,Gloucestershire,GL15 4RS,General Practice,QR1,NHS Gloucestershire Integrated Care Board,GL154RS,-2.525349992,51.76040957,E01022268,E02004633,E00113208,E54000043,E07000080
L84085,Severnbank Surgery,Tutnalls Street,,,Lydney,Gloucestershire,GL15 5PF,General Practice,QR1,NHS Gloucestershire Integrated Care Board,GL155PF,-2.52575513,51.72544107,E01022256,E02004634,E00113135,E54000043,E07000080
L84021001,Yorkley & Bream Practice: Bream Surgery,Beech Way,Bream,,Lydney,Gloucestershire,GL15 6NB,General Practice,QR1,NHS Gloucestershire Integrated Care Board,GL156NB,-2.571605301,51.7494402,E01022231,E02004633,E00113002,E54000043,E07000080
L84071,Brunston Practice,Cinderhill,,,Coleford,Gloucestershire,GL16 8HJ,General Practice,QR1,NHS Gloucestershire Integrated Care Board,GL168HJ,-2.616905005,51.79006695,E01022245,E02004632,E00113075,E54000043,E07000080
L84069,Coleford Medical Practice,Railway Drive,,,Coleford,Gloucestershire,GL16 8RH,General Practice,QR1,NHS Gloucestershire Integrated Care Board,GL168RH,-2.615357998,51.7914507,E01022241,E02004632,E00113058,E54000043,E07000080
L84045,Mitcheldean Surgery,Brook Street,,,Mitcheldean,Gloucestershire,GL17 0AU,General Practice,QR1,NHS Gloucestershire Integrated Care Board,GL170AU,-2.488369338,51.86593531,E01022258,E02004628,E00113157,E54000043,E07000080
L84024,Drybrook Surgery,Drybrook Road,,,Drybrook,Gloucestershire,GL17 9JE,General Practice,QR1,NHS Gloucestershire Integrated Care Board,GL179JE,-2.516802909,51.85180582,E01022260,E02004628,E00113151,E54000043,E07000080
L84071001,Brunston & Lydbrook Practice: Lydbrook Surgery,Upper Lydbrook,,,Lydbrook,Gloucestershire,GL17 9LG,General Practice,QR1,NHS Gloucestershire Integrated Care Board,GL179LG,-2.575808894,51.836148,E01022253,E02004631,E00113116,E54000043,E07000080
L84028001,Forest Health Care: Ruardean Surgery,High Street,Ruardean,,Ruardean,Gloucestershire,GL17 9US,General Practice,QR1,NHS Gloucestershire Integrated Care Board,GL179US,-2.552006461,51.85626721,E01022251,E02004628,E00113122,E54000043,E07000080
L84006,Staunton & Corse Surgery,Gloucester Road,Corse,Staunton,Gloucester,Gloucestershire,GL19 3RB,General Practice,QR1,NHS Gloucestershire Integrated Care Board,GL193RB,-2.298682841,51.95951764,E01022247,E02004626,E00113087,E54000043,E07000080
L84067,Longlevens Surgery,19b Church Road,Longlevens,,Gloucester,Gloucestershire,GL2 0AJ,General Practice,QR1,NHS Gloucestershire Integrated Care Board,GL20AJ,-2.212032462,51.87591116,E01022315,E02004636,E00113435,E54000043,E07000081
L84606002,The Alney Practice: Cheltenham Road Surgery,16 Cheltenham Road,,,Gloucester,Gloucestershire,GL2 0LS,General Practice,QR1,NHS Gloucestershire Integrated Care Board,GL20LS,-2.223073997,51.87040626,E01022297,E02004638,E00113342,E54000043,E07000081
L84050002,Rosebank Health: Kingsway Health Centre,Rudloe Drive,Kingsway,,Gloucester,Gloucestershire,GL2 2FY,General Practice,QR1,NHS Gloucestershire Integrated Care Board,GL22FY,-2.269180318,51.81799134,E01034796,E02004650,E00186474,E54000043,E07000081
L84617,Quedgeley Medical Centre,Olympus Park,Quedgeley,,Gloucester,Gloucestershire,GL2 4NF,General Practice,QR1,NHS Gloucestershire Integrated Care Board,GL24NF,-2.274222794,51.83131331,E01022341,E02004649,E00168956,E54000043,E07000081
L84034001,Partners in Health: St. James Family Doctors,Quedgeley Health Campus,Quedgeley,,Gloucester,Gloucestershire,GL2 4WD,General Practice,QR1,NHS Gloucestershire Integrated Care Board,GL24WD,-2.280842449,51.82702696,E01022335,E02004650,E00113539,E54000043,E07000081
L84050001,Rosebank Health: Severnvale Surgery,Severnvale Surgery St. James,Quedgeley,,Gloucester,Gloucestershire,GL2 4WD,General Practice,QR1,NHS Gloucestershire Integrated Care Board,GL24WD,-2.280842449,51.82702696,E01022335,E02004650,E00113539,E54000043,E07000081
F1X0G,Frampton Surgery,Whitminster Lane,Frampton on Severn,,Gloucester,Gloucestershire,GL2 7HU,General Practice,QR1,NHS Gloucestershire Integrated Care Board,GL27HU,-2.359278296,51.77512386,E01022397,E02004653,E00113851,E54000043,E07000082
L84606,The Alney Practice,Highnam Surgery,Lassington Lane,,Gloucester,Gloucestershire,GL2 8DH,General Practice,QR1,NHS Gloucestershire Integrated Care Board,GL28DH,-2.299156505,51.88421812,E01022443,E02004671,E00114121,E54000043,E07000083
L84023,Church Street Practice,The Devereux,Barton Road,,Tewkesbury,Gloucestershire,GL20 5GJ,General Practice,QR1,NHS Gloucestershire Integrated Care Board,GL205GJ,-2.153439519,51.99228033,E01022459,E02004667,E00114196,E54000043,E07000083
L84054,Mythe Medical Practice,The Devereux Centre,Barton Road,,Tewkesbury,Gloucestershire,GL20 5GJ,General Practice,QR1,NHS Gloucestershire Integrated Care Board,GL205GJ,-2.153439519,51.99228033,E01022459,E02004667,E00114196,E54000043,E07000083
L84047,Churchdown Surgery,Parton Road,Churchdown,,Gloucester,Gloucestershire,GL3 2JH,General Practice,QR1,NHS Gloucestershire Integrated Care Board,GL32JH,-2.17155907,51.88248662,E01022427,E02004672,E00114009,E54000043,E07000083
L84014,Hucclecote Surgery,5A Brookfield Road,Hucclecote,,Gloucester,Gloucestershire,GL3 3HB,General Practice,QR1,NHS Gloucestershire Integrated Care Board,GL33HB,-2.193663589,51.85716085,E01022305,E02004641,E00113378,E54000043,E07000081
L84084,Brockworth Surgery,Abbotswood Road,Brockworth,,Gloucester,Gloucestershire,GL3 4PE,General Practice,QR1,NHS Gloucestershire Integrated Care Board,GL34PE,-2.156695577,51.84457473,E01022421,E02004674,E00114002,E54000043,E07000083
L84026001,Aspen Medical Practice: Tuffley Surgery,38 Warwick Avenue,Tuffley,,Gloucester,Gloucestershire,GL4 0SL,General Practice,QR1,NHS Gloucestershire Integrated Care Board,GL40SL,-2.256490482,51.82637236,E01022300,E02004648,E00113359,E54000043,E07000081
L84009,Hadwen Health,Glevum Way Surgery,Glevum Way,,Abbeydale,Gloucestershire,GL4 4BL,General Practice,QR1,NHS Gloucestershire Integrated Care Board,GL44BL,-2.204322727,51.84148058,E01022277,E02004645,E00113252,E54000043,E07000081
L84026002,Aspen Medical Practice: Saintbridge Surgery,Askwith Road,,,Gloucester,Gloucestershire,GL4 4SH,General Practice,QR1,NHS Gloucestershire Integrated Care Board,GL44SH,-2.222299882,51.84892841,E01022321,E02004646,E00113469,E54000043,E07000081
Y02519001,Gloucester Health Access Centre: Matson Lane Surgery,Taylor House,Matson Lane,Matson,Gloucester,Gloucestershire,GL4 6DX,General Practice,QR1,NHS Gloucestershire Integrated Care Board,GL46DX,-2.221151277,51.83673885,E01022320,E02004646,E00113456,E54000043,E07000081
L84077,Five Valleys Medical Practice,1A King Street,,,Stroud,Gloucestershire,GL5 3BS,General Practice,QR1,NHS Gloucestershire Integrated Care Board,GL53BS,-2.218460763,51.74567374,E01034804,E02004656,E00186494,E54000043,E07000082
L84039,Beeches Green Surgery,Stroud Health Centre,Beeches Green,,Stroud,Gloucestershire,GL5 4BH,General Practice,QR1,NHS Gloucestershire Integrated Care Board,GL54BH,-2.217193937,51.74729448,E01034804,E02004656,E00186494,E54000043,E07000082
L84003001,The Park Medical Centre,The Park,,,Cheltenham,Gloucestershire,GL50 2RH,General Practice,QR1,NHS Gloucestershire Integrated Care Board,GL502RH,-2.087712868,51.88759608,E01022138,E02004610,E00112500,E54000043,E07000078
L84041,Overton Park Surgery,Overton Park Road,,,Cheltenham,Gloucestershire,GL50 3BP,General Practice,QR1,NHS Gloucestershire Integrated Care Board,GL503BP,-2.085294172,51.89933993,E01022127,E02004608,E00168909,E54000043,E07000078
L84022,Yorkleigh Surgery,93 St. Georges Road,,,Cheltenham,Gloucestershire,GL50 3ED,General Practice,QR1,NHS Gloucestershire Integrated Care Board,GL503ED,-2.08469979,51.90013155,E01022127,E02004608,E00168909,E54000043,E07000078
L84003,Underwood Surgery,139 St. Georges Road,,,Cheltenham,Gloucestershire,GL50 3EQ,General Practice,QR1,NHS Gloucestershire Integrated Care Board,GL503EQ,-2.089368134,51.90163855,E01034778,E02004606,E00112601,E54000043,E07000078
L84058,St. Catherine's Surgery,St. Paul's Medical Centre,121 Swindon Road,,Cheltenham,Gloucestershire,GL50 4DP,General Practice,QR1,NHS Gloucestershire Integrated Care Board,GL504DP,-2.08149976,51.90670613,E01022152,E02004603,E00112570,E54000043,E07000078
L84008,St. George's Surgery,St. Paul's Medical Centre,121 Swindon Road,,Cheltenham,Gloucestershire,GL50 4DP,General Practice,QR1,NHS Gloucestershire Integrated Care Board,GL504DP,-2.08149976,51.90670613,E01022152,E02004603,E00112570,E54000043,E07000078
L84049,The Royal Well Surgery,St. Paul's Medical Centre,121 Swindon Road,,Cheltenham,Gloucestershire,GL50 4DP,General Practice,QR1,NHS Gloucestershire Integrated Care Board,GL504DP,-2.08149976,51.90670613,E01022152,E02004603,E00112570,E54000043,E07000078
L84033,Weston House Practice,St. Paul's Medical Centre,121 Swindon Road,,Cheltenham,Gloucestershire,GL50 4DP,General Practice,QR1,NHS Gloucestershire Integrated Care Board,GL504DP,-2.08149976,51.90670613,E01022152,E02004603,E00112570,E54000043,E07000078
Y05212001,West Cheltenham Medical: Springbank Way Surgery,Springbank Community Resource Centre,Springbank Way,,Cheltenham,Gloucestershire,GL51 0LG,General Practice,QR1,NHS Gloucestershire Integrated Care Board,GL510LG,-2.120119777,51.91143811,E01022161,E02004602,E00112610,E54000043,E07000078
L84033002,Weston House Practice: Hatherley Surgery,Glebe Farm Court Road,Up Hatherley,,Cheltenham,Gloucestershire,GL51 3EB,General Practice,QR1,NHS Gloucestershire Integrated Care Board,GL513EB,-2.107140293,51.88198763,E01022169,E02004612,E00112654,E54000043,E07000078
Y05212,West Cheltenham Medical,Hesters Way Community Resource Centre,Cassin Drive,,Cheltenham,Gloucestershire,GL51 7SU,General Practice,QR1,NHS Gloucestershire Integrated Care Board,GL517SU,-2.116940635,51.90201891,E01022121,E02004604,E00112414,E54000043,E07000078
L84030,Berkeley Place Surgery,Wilson Health Centre,236 Prestbury Road,,Cheltenham,Gloucestershire,GL52 3EY,General Practice,QR1,NHS Gloucestershire Integrated Care Board,GL523EY,-2.056052236,51.91057812,E01022140,E02004607,E00112518,E54000043,E07000078
L84059,Royal Crescent Surgery,Wilson Health Centre,236 Prestbury Road,,Cheltenham,Gloucestershire,GL52 3EY,General Practice,QR1,NHS Gloucestershire Integrated Care Board,GL523EY,-2.056052236,51.91057812,E01022140,E02004607,E00112518,E54000043,E07000078
L84015,Sixways Clinic,London Road,Charlton Kings,,Cheltenham,Gloucestershire,GL52 6HS,General Practice,QR1,NHS Gloucestershire Integrated Care Board,GL526HS,-2.05378755,51.8889472,E01022105,E02004611,E00112328,E54000043,E07000078
L84036,Cleevelands Medical Centre,Sapphire Road,,,Cheltenham,Gloucestershire,GL52 7YU,General Practice,QR1,NHS Gloucestershire Integrated Care Board,GL527YU,-2.071605281,51.95502915,E01022439,E02007034,E00186350,E54000043,E07000083
L84048,The Stoke Road Surgery,4 Stoke Road,Bishops Cleeve,,Cheltenham,Gloucestershire,GL52 8RP,General Practice,QR1,NHS Gloucestershire Integrated Care Board,GL528RP,-2.068376644,51.94667865,E01022437,E02007034,E00114077,E54000043,E07000083
L84040,The Leckhampton Surgery,Lloyds Davies House,,,17 Moorend Park Road,Cheltenham,GL53 0LA,General Practice,QR1,NHS Gloucestershire Integrated Care Board,GL530LA,-2.086223744,51.88390194,E01022130,E02004614,E00112448,E54000043,E07000078
L84031,Stow Surgery,Maugersbury Road,,,Stow-on-The-Wold,Gloucestershire,GL54 1AX,General Practice,QR1,NHS Gloucestershire Integrated Care Board,GL541AX,-1.715862285,51.92763758,E01022177,E02004616,E00112708,E54000043,E07000079
L84038,Cotswold Medical Practice,Moore Health Centre,Moore Road,Bourton on The Water,Cheltenham,Gloucestershire,GL54 2AZ,General Practice,QR1,NHS Gloucestershire Integrated Care Board,GL542AZ,-1.756790381,51.88630828,E01034784,E02004617,E00112728,E54000043,E07000079
L84038001,Cotswold Medical Practice: Westwood Surgery,Bassett Road,Northleach,,Cheltenham,Gloucestershire,GL54 3QJ,General Practice,QR1,NHS Gloucestershire Integrated Care Board,GL543QJ,-1.828341141,51.82680644,E01022213,E02004619,E00112899,E54000043,E07000079
L84043,Chipping Campden Surgery,Back Ends,,,Chipping Campden,Gloucestershire,GL55 6AU,General Practice,QR1,NHS Gloucestershire Integrated Care Board,GL556AU,-1.782830043,52.05150138,E01022183,E02004615,E00112732,E54000043,E07000079
